sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,wg_contrasts,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9200337175651310000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g3r1,1,448,2.1,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,8f5aefb702348d06a1054a51c7e846ba586a544c41acc65fe8033dd4f3361866,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651320000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g3r2,1,448,2.1,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,730683be9c45df45032bf5fba1f0dcc9aead4154f79b2824285ddf3c5d2e101a,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651330000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g3r3,1,448,2.1,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,bafaa72abff4205be10075b4ed66142e1ff184bb8f8f08e897f4bb1ab2315fee,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651221000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,phase_1,1,448,1.7,0.8,1,1.0,False,,,0,20.0,1,-1,9500000000000000448,f3676f2c3c1769e843e3d581f1107765038385ebfc18716d52e30a920ed2950a,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,538.4066959548653,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651222000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,phase_2,1,448,1.7,0.8,2,1.0,False,,,0,20.0,1,-1,9500000000000000448,73b58a9603de589ae21c27ac30381016d1a5f7efeb0f6c55da2d5b058d705a6e,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,692.5585137672475,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651220100,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ampscale_0.7,1,448,1.7,0.8,0,0.7,False,,,0,20.0,1,-1,9500000000000000448,00015bdd39785907d13217d05957903fb5f4d96ae7716bbcfdcfbc05b9a0c4d4,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651220200,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ampscale_1.3,1,448,1.7,0.8,0,1.3,False,,,0,20.0,1,-1,9500000000000000448,b011a6d63c042fd3d736283654d768be132afa5492eefee595902c2f14e06ea6,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651220300,TIC 33717565,arm_B,True,1.0,33717565,163.9562024403666,6.08,0.006099189814814815,True,B,dropout,1,448,1.7,0.8,0,1.0,True,364.92,,0,20.0,1,-1,9500000000000000448,102af06ebaace072d32fd395235829cad2bba47b904690b36bb583d8a7d59226,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,729.4947123135008,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651220001,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,cadence_alt,1,448,1.7,0.8,0,1.0,False,,,1,120.0,1,-1,9500000000000000448,8cee68e0af0b3639b34e83cbcea6a25adb8a1da3eecb77429ee7a6d261f67458,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9201419762470220000,TIC 141976247,arm_B,True,1.0,141976247,330.12379642365886,0.86,0.003029166666666667,True,B,nominal,0,496,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000496,221ddcfd2fcedde6582c07601aad4f77d558ff9e10ec09eb3836f219bee0dc87,1.0,13,not_detected,2743.2703728009947,378,746,low,not_detected,6.986296425616779,True,True,not_detected,6.986296425616779,unmatched,unmatched,False,not_detected,664.9351106740326,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
