entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_2293848574305633536,17.810070037841797,17.82296214866638,97,95.35541666666667,103,0.0,0.00025,0.0016666666666666668
GaiaDR3_1411939063696260736,17.820037841796875,17.82136569817861,98,96.70066666666666,91,0.00016666666666666666,0.0005,0.0028333333333333335
GaiaDR3_2873505301968425984,17.779857635498047,17.816833984851836,99,100.01091666666666,120,0.0,0.00025,0.0011666666666666668
GaiaDR3_3448106775815612928,17.778112411499023,17.815911112149557,100,100.76883333333333,124,0.0,0.00016666666666666666,0.002
GaiaDR3_2944687547315654784,17.8173885345459,17.815086344559987,101,101.34266666666667,95,0.0,0.00016666666666666666,0.0013333333333333333
GaiaDR3_1212352655004983808,17.863388061523438,17.81443313773473,102,101.84416666666667,61,0.0,0.00025,0.001
GaiaDR3_6824715235346420864,17.812217712402344,17.813859692414603,103,102.30691666666667,102,8.333333333333333e-05,0.0003333333333333333,0.0009166666666666666
GaiaDR3_6228158296713374464,17.83474349975586,17.811438499450684,104,104.12875,79,0.0,0.0004166666666666667,0.00125
GaiaDR3_3127343534223918592,17.788471221923828,17.810655327161154,105,104.7865,116,8.333333333333333e-05,0.00025,0.0015
GaiaDR3_2033382692116807296,17.813276290893555,17.8096451514562,106,105.49041666666666,99,0.0,0.00025,0.00175
GaiaDR3_1714635091562696320,17.759302139282227,17.808612099488577,107,106.22058333333334,137,0.0,0.00016666666666666666,0.00125
GaiaDR3_2186782465621398656,17.809961318969727,17.80838081630071,108,106.44566666666667,104,0.0,8.333333333333333e-05,0.0009166666666666666
GaiaDR3_3389534764907160192,17.79094886779785,17.808320729573566,109,106.4985,113,0.0,0.00025,0.0015833333333333333
GaiaDR3_3423272518994757120,17.807769775390625,17.808171586195627,110,106.67325,106,0.0,0.0005833333333333334,0.00175
GaiaDR3_1171325095873664640,17.819454193115234,17.805568919817606,111,108.49183333333333,92,0.0,0.00016666666666666666,0.0011666666666666668
GaiaDR3_371636961709032448,17.776437759399414,17.799382187048593,112,113.14533333333334,125,0.0,0.00016666666666666666,0.0009166666666666666
