campaign_id,period_s,frequency_per_day,amp_tess_ppt,tess_sinc,ztf_sinc,amp_g_mag,amp_r_mag,phase_rad
9200056241841230000,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.0086314119309047,0.007768270737814231,2.444589457469782
9200056241841230000,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.008833141015172257,0.007949826913655032,5.350478779134751
9200056241841230000,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.011621012735205103,0.010458911461684593,2.9459517377677713
9200056241841310000,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.01066233238523522,0.007463632669664654,2.444589457469782
9200056241841310000,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.01091152713638926,0.007638068995472482,5.350478779134751
9200056241841310000,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.014355368672900421,0.010048758071030294,2.9459517377677713
9200056241841320000,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.01066233238523522,0.008529865908188177,2.444589457469782
9200056241841320000,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.01091152713638926,0.008729221709111409,5.350478779134751
9200056241841320000,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.014355368672900421,0.011484294938320337,2.9459517377677713
9200056241841330000,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.01066233238523522,0.009596099146711699,2.444589457469782
9200056241841330000,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.01091152713638926,0.009820374422750335,5.350478779134751
9200056241841330000,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.014355368672900421,0.01291983180561038,2.9459517377677713
9200056241841221000,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.0086314119309047,0.006905129544723761,3.1473930439511655
9200056241841221000,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.008833141015172257,0.007066512812137805,1.9819539449873755
9200056241841221000,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.011621012735205103,0.009296810188164082,1.356814272409453
9200056241841222000,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.0086314119309047,0.006905129544723761,0.6080240445221234
9200056241841222000,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.008833141015172257,0.007066512812137805,3.3286417528369956
9200056241841222000,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.011621012735205103,0.009296810188164082,6.254229593435549
9200056241841220100,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.00604198835163329,0.004833590681306632,2.444589457469782
9200056241841220100,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.00618319871062058,0.004946558968496464,5.350478779134751
9200056241841220100,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.00813470891464357,0.006507767131714856,2.9459517377677713
9200056241841220200,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.011220835510176112,0.00897666840814089,2.444589457469782
9200056241841220200,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.011483083319723935,0.009186466655779149,5.350478779134751
9200056241841220200,503.99,171.4319728566043,6.28,0.9974116253126565,0.9941818117989024,0.015107316555766635,0.01208585324461331,2.9459517377677713
9200056241841220300,431.31,200.31995548445434,4.66,0.9964667969564159,0.9920608311817002,0.0086314119309047,0.006905129544723761,2.444589457469782
9200056241841220300,445.92,193.756727664155,4.77,0.9966942998960276,0.9925713991144789,0.008833141015172257,0.007066512812137805,5.350478779134751
9200076758590220000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
9200076758590220000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,3.4967860202153584
9200076758590220000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9200076758590220000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9200076758590220000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9200076758590220000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9300076758590220000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
