tic,frequency_per_day,period_s,amp_ppt,snr
65144290,714.3091696361929,120.95602810755553,1.9689003119866388,8.796019236154464
65144290,310.59876415982905,278.17238820544685,1.9451425440113146,8.69638209865311
65144290,716.7484014364562,120.54439162590842,1.676794906223418,7.50082603626682
65144290,718.3728071816512,120.2718130979483,1.5723018168500469,7.036835979297517
65144290,717.5583090243915,120.40833325095404,1.4730841437576205,6.595629060927223
159973152,88.38417234036152,977.550592059395,7.262461664622041,6.375202104545272
159973152,626.3353955668628,137.94526161467206,6.423592509719854,5.644222716227724
159973152,804.4301067907392,107.40522920591746,6.024289917475058,5.297836709984905
159973152,1169.674192723846,73.8667233469505,5.269436705913137,4.6370067633193495
159973152,920.675862546252,93.84410248472167,5.246981398622948,4.620212166374616
159973152,945.1067406799166,91.41824545431051,4.945464413173058,4.357199515221809
159973152,808.3134858099736,106.88922245732738,4.88049171890682,4.302350127334216
159973152,814.2614460799402,106.10842551363739,4.847713312623476,4.275805290417299
159973152,639.0866426249565,135.1929366652453,4.84464368402746,4.275448523528077
159973152,402.4069805767312,214.7080050057064,4.840266197396326,4.273932667384917
55650407,329.1965752560889,262.45716539665585,4.959636331825679,73.93896525506325
55650407,431.8169740073669,200.08477017053525,2.232927242230198,33.34922918160331
55650407,269.35657523493364,320.7643991042047,1.126659368529669,16.83467931989186
55650407,329.19708652263574,262.45675778196505,0.5096957709873577,7.616657062372294
55650407,271.684883089303,318.01548550494897,0.47381894887321824,7.081110555273024
55650407,430.58737796218503,200.65613722561974,0.4682579979759038,6.99856341749735
55650407,329.19623441172433,262.4574371404865,0.4110023219773903,6.143201286636042
55650407,722.1935360475511,119.63552107216756,0.3778364712944472,5.647769816757354
55650407,330.2625660062778,261.6100306032191,0.37498285395291464,5.605402658042353
55650407,78.32148915887566,1103.1455214639373,0.34518173492982895,5.160147384329128
231277791,600.2365344513718,143.94325410227043,12.950993650645199,23.285817012848128
231277791,598.5710364239673,144.343769982888,7.009651067548862,12.634973469913712
231277791,173.57594900083137,497.76481417702735,5.449817478846192,9.838323055395298
231277791,121.5175050716239,711.0086727757847,4.777477308624056,8.634699624949464
231277791,172.57571973856332,500.6498024802575,3.623238557692052,6.552984174496223
231277791,841.5011369686819,102.67365806686432,3.56211525721977,6.446653503974157
231277791,833.266691414196,103.68829198412388,3.5295565262890563,6.391839014427981
231277791,840.4264720403845,102.80494829040592,3.457521523073957,6.265258214917259
231277791,604.9306336403414,142.82629312399595,3.3356442569943754,6.04788969032309
231277791,598.6036020278551,144.33591730371765,3.2935205295891814,5.974872104794583
453210132,431.33661744052756,200.30759389889448,4.918955992325989,5.591136704146476
453210132,431.82643834379,200.08038491430753,4.617275210148346,5.24936280408034
453210132,149.6788720594384,577.2357769083804,4.577627116817973,5.205390725618768
453210132,1004.7166763974782,85.99439227961923,4.5173641900852575,5.137924695353276
453210132,1231.2506208857221,70.17255344638659,4.456160836259023,5.069333007992419
453210132,733.9115030584535,117.72536557874136,4.454244019994296,5.068170629019096
453210132,95.74136733960401,902.4312311472504,4.436035044203872,5.048458692638317
453210132,1109.4739936645567,77.87474108755231,4.410391205473326,5.0202647157593905
453210132,820.5819153224365,105.29113350743332,4.374366244622101,4.980224695866993
453210132,503.5304980453161,171.58841487338128,4.269050739030906,4.861221647878744
114058447,61.59714234586151,1402.6624727957837,6.819646632625343,13.052182228004334
114058447,270.07170640801655,319.9150371918981,2.6485226844080625,5.069285089864436
114058447,128.77072350445175,670.959963947186,2.6060023286269343,4.988142933266596
114058447,556.4518604494345,155.2694961433259,2.5603973231309833,4.9010800562141625
114058447,747.1168268692713,115.64456440106127,2.464371455953105,4.717473267867063
114058447,564.8257586824997,152.96752790017007,2.415864854467945,4.624811404716768
114058447,87.34744939783079,989.1530960049497,2.4007836275861436,4.5961299576108
114058447,890.9355162427541,96.97671540176708,2.3970754398907963,4.589219356919634
114058447,889.9323421253741,97.08603217369969,2.3726071335327767,4.5425573773878405
114058447,842.499794490941,102.55195379864158,2.3431469915361474,4.4863295124483225
5624184,171.43609204892408,503.97789034612003,7.32400037360187,8.686609852737506
5624184,56.28542612527971,1535.033239469334,4.4523511459176595,5.281120685087452
5624184,1179.5078914893961,73.25088761458002,4.332527126652548,5.139381591513948
5624184,1041.0878182700126,82.9901171483995,4.3151198061758045,5.119117083505994
