entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_3251245339191040256,17.683876037597656,17.690634694099426,182,181.25716666666668,184,0.0,0.0,0.00016666666666666666
GaiaDR3_1800112366754245376,17.678712844848633,17.68908234755198,183,182.00991666666667,187,0.0,0.0,8.333333333333333e-05
GaiaDR3_1233399644022323712,17.65613555908203,17.685918312549592,184,183.68325,201,0.0,8.333333333333333e-05,0.00025
GaiaDR3_3039398650000089472,17.646543502807617,17.684811011632284,185,184.25216666666665,207,0.0,0.0,0.0
GaiaDR3_1755694777053825792,17.68457794189453,17.684123280525206,186,184.60383333333334,183,0.0,0.0,8.333333333333333e-05
GaiaDR3_4379594403889216896,17.658714294433594,17.6827890958786,187,185.29666666666665,200,0.0,0.0,0.0
GaiaDR3_2144580907240525568,17.648042678833008,17.682498959382375,188,185.42416666666668,205,0.0,0.0,0.00016666666666666666
GaiaDR3_3207788997529839104,17.684736251831055,17.682069573720295,189,185.68216666666666,182,0.0,0.0,0.0
GaiaDR3_552298125290079360,17.62274169921875,17.681032237847646,190,186.19675,215,0.0,0.0,8.333333333333333e-05
GaiaDR3_2796821959433536640,17.711441040039062,17.67511124277115,191,189.2295,166,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_3916093146894721024,17.6951847076416,17.669896216869354,192,191.796,179,0.0,0.0,0.0
GaiaDR3_5453725283205041024,17.654266357421875,17.668870825449627,193,192.32991666666666,202,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_4458134306166822528,17.636554718017578,17.668332310199737,194,192.58991666666665,212,0.0,0.0,0.0
GaiaDR3_3681313024562519552,17.652555465698242,17.667451487223307,195,193.02216666666666,203,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_1545014807135001088,17.735294342041016,17.666861404895783,196,193.32391666666666,151,0.0,0.0,8.333333333333333e-05
GaiaDR3_1997488585282421376,17.667295455932617,17.66178280099233,197,195.76633333333334,197,0.0,0.0,0.0
GaiaDR3_1038176780370360576,17.668872833251953,17.656092396736145,198,198.59808333333334,194,0.0,0.0,0.0
GaiaDR3_3354819845628139904,17.604854583740234,17.65081053876877,199,201.15208333333334,226,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3503987633230546688,17.636844635009766,17.648285132249196,200,202.39091666666667,211,0.0,0.0,8.333333333333333e-05
GaiaDR3_1110291480292939136,17.583581924438477,17.647795693397523,201,202.65183333333334,237,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_2216491579042731776,17.647567749023438,17.646677264849345,202,203.18525,206,0.0,0.0,8.333333333333333e-05
GaiaDR3_4262657670098346624,17.66762924194336,17.64289032347997,203,204.97341666666668,196,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_6278246819492556416,17.596614837646484,17.6412988597552,204,205.73933333333332,229,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3370796406708211200,17.700279235839844,17.63999942604701,205,206.37375,175,0.0,0.0,0.0
GaiaDR3_1740097341320384000,17.66846466064453,17.638674818356833,206,207.07191666666668,195,0.0,0.0,8.333333333333333e-05
GaiaDR3_2210509235053668992,17.630952835083008,17.63758378616969,207,207.53775,213,0.0,0.0,0.0
GaiaDR3_5122120788245323904,17.607952117919922,17.635766750335694,208,208.45658333333333,224,0.0,0.0,0.0
GaiaDR3_5751694003780912512,17.670665740966797,17.63559881957372,209,208.56341666666665,191,0.0,8.333333333333333e-05,0.00025
GaiaDR3_1024785484658469120,17.645355224609375,17.633281636873882,210,209.64158333333333,209,0.0,0.0,0.0
GaiaDR3_2364297204875140224,17.630565643310547,17.631822165171304,211,210.30633333333333,214,0.0,0.0,0.00016666666666666666
GaiaDR3_178949262640226176,17.67012596130371,17.630950283527373,212,210.75558333333333,192,0.0,0.0,0.0
GaiaDR3_919955847042339072,17.60814666748047,17.629118643601736,213,211.65475,223,0.0,0.0,8.333333333333333e-05
GaiaDR3_3062514748102604288,17.616336822509766,17.628805371761324,214,211.79558333333333,219,0.0,0.0,0.0
GaiaDR3_1806429851344290560,17.620731353759766,17.624532734394073,215,213.8785,216,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_656829318515154176,17.72922134399414,17.62377883307139,216,214.21183333333335,154,8.333333333333333e-05,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_172978953148524160,17.68166732788086,17.62006839942932,217,215.98391666666666,185,0.0,0.0,0.00016666666666666666
GaiaDR3_1519336713796357248,17.703556060791016,17.617809694290163,218,217.07516666666666,174,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3875574665942869632,17.648168563842773,17.613083682060243,219,219.36783333333332,204,0.0,0.0,0.0
GaiaDR3_1801198478081592192,17.59451675415039,17.60943820508321,220,221.11216666666667,232,0.0,0.0,0.0
GaiaDR3_95970326970129664,17.577669143676758,17.609152136007946,221,221.25033333333334,240,0.0,0.0,0.0
GaiaDR3_2856887798622638720,17.608158111572266,17.604919352054598,222,223.29808333333332,222,0.0,0.0,0.0
GaiaDR3_3200082520530117248,17.607250213623047,17.604059005737305,223,223.67258333333334,225,0.0,0.0,8.333333333333333e-05
GaiaDR3_2834374778352293888,17.58395767211914,17.60327993218104,224,224.00875,236,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_1094376947131876352,17.604326248168945,17.600380929787953,225,225.50425,227,0.0,0.0,0.0
GaiaDR3_2913182102474677632,17.611478805541992,17.598176439444224,226,226.56591666666668,220,0.0,0.0,8.333333333333333e-05
GaiaDR3_3345661467822106624,17.715538024902344,17.597095223903658,227,227.07158333333334,163,0.0,0.0,0.0
GaiaDR3_3396120251145386496,17.56537628173828,17.596387529850006,228,227.44541666666666,245,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_920621124593362816,17.618408203125,17.59281550614039,229,229.1915,218,0.0,0.0,0.0
