entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_3875574665942869632,17.648168563842773,17.61100551700592,219,219.6995,204,0.0,0.0,0.0
GaiaDR3_95970326970129664,17.577669143676758,17.609466182072957,220,220.44041666666666,240,0.0,0.0,0.0
GaiaDR3_1801198478081592192,17.59451675415039,17.608791469097138,221,220.75033333333334,232,0.0,0.0,0.0
GaiaDR3_2856887798622638720,17.608158111572266,17.60333737373352,222,223.38675,222,0.0,0.0,0.0
GaiaDR3_2834374778352293888,17.58395767211914,17.60284797636668,223,223.55141666666665,236,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_3200082520530117248,17.607250213623047,17.6025637699763,224,223.72383333333335,225,0.0,0.0,8.333333333333333e-05
GaiaDR3_1094376947131876352,17.604326248168945,17.600186899026234,225,224.92108333333334,227,0.0,0.0,0.0
GaiaDR3_2913182102474677632,17.611478805541992,17.597143384456636,226,226.37341666666666,220,0.0,0.0,8.333333333333333e-05
GaiaDR3_3396120251145386496,17.56537628173828,17.596261856079103,227,226.79258333333334,245,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_920621124593362816,17.618408203125,17.592484014829,228,228.64866666666666,218,0.0,0.0,0.0
GaiaDR3_2257524940668800128,17.58014488220215,17.588236059188844,229,230.68183333333334,239,0.0,0.0,0.0
GaiaDR3_3345661467822106624,17.715538024902344,17.585927018324533,230,231.84033333333332,163,0.0,0.0,0.0
GaiaDR3_6879683979147955968,17.592859268188477,17.585514623165132,231,232.02783333333332,233,0.0,0.0,0.0
GaiaDR3_4467762012240933888,17.620121002197266,17.58285390249888,232,233.3685,217,0.0,0.0,0.0
GaiaDR3_795097505615589504,17.601314544677734,17.57827752526601,233,235.65783333333334,228,0.0,0.0,8.333333333333333e-05
GaiaDR3_3032583606349680384,17.609941482543945,17.57806079864502,234,235.73008333333334,221,0.0,0.0,0.0
GaiaDR3_4018554475119137280,17.56866455078125,17.57709271176656,235,236.2395,242,0.0,0.0,0.0
GaiaDR3_5039292451317431168,17.595367431640625,17.57601500527064,236,236.78766666666667,231,0.0,0.0,0.0
GaiaDR3_3310871201928485248,17.560142517089844,17.57487350511551,237,237.28708333333333,247,0.0,0.0,0.0
GaiaDR3_6243743667875086720,17.514320373535156,17.572144406636557,238,238.68158333333332,272,0.0,0.0,8.333333333333333e-05
GaiaDR3_191101206879480704,17.596237182617188,17.570999648571014,239,239.29158333333334,230,0.0,0.0,0.0
GaiaDR3_2000317246438002688,17.564407348632812,17.566498644987742,240,241.56066666666666,246,0.0,0.0,0.0
GaiaDR3_73126873390979072,17.545562744140625,17.56358072010676,241,243.03258333333332,255,0.0,0.0,0.0
GaiaDR3_1948952328095510784,17.556957244873047,17.562574599742888,242,243.57241666666667,248,0.0,0.0,0.0
GaiaDR3_4602156624166140544,17.545730590820312,17.56032649755478,243,244.69683333333333,254,0.0,0.0,0.0
GaiaDR3_414813439007636352,17.54035758972168,17.557528437773385,244,246.21041666666667,257,0.0,0.0,0.0
GaiaDR3_6788138056906063232,17.377403259277344,17.55688967784246,245,246.537,348,0.0,0.0,0.0
GaiaDR3_5148800025576590464,17.55514907836914,17.554654434680938,246,247.65041666666667,249,8.333333333333333e-05,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_6176597626634865280,17.550920486450195,17.55410727850596,247,247.96633333333332,250,0.0,0.0,0.0
GaiaDR3_1558322303741820928,17.584789276123047,17.553884558836618,248,248.06566666666666,235,0.0,0.0,8.333333333333333e-05
GaiaDR3_2146494091832635520,17.54921531677246,17.551154295126597,249,249.4715,253,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_4592594927456151168,17.640798568725586,17.546996702194214,250,251.63433333333333,210,0.0,0.0,0.0
GaiaDR3_790475437911747712,17.56626319885254,17.545431498686472,251,252.45408333333333,244,0.0,0.0,0.0
GaiaDR3_2143606976159946496,17.566457748413086,17.545319540818532,252,252.525,243,0.0,0.0,8.333333333333333e-05
GaiaDR3_1199164627209299584,17.516429901123047,17.54516814963023,253,252.58308333333332,270,0.0,0.0,0.0
GaiaDR3_413322333748126592,17.534109115600586,17.542987635453542,254,253.73083333333332,261,0.0,0.0,0.0
GaiaDR3_3810134246413902848,17.693984985351562,17.540749718983967,255,254.90325,180,0.0,0.0,0.0
GaiaDR3_3804750586512019840,17.581180572509766,17.540282068570455,256,255.18925,238,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_5681606833363339392,17.550819396972656,17.539231158097586,257,255.68383333333333,251,0.0,0.0,0.0
GaiaDR3_4100389540731296384,17.56896209716797,17.538991052627562,258,255.86216666666667,241,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_2214388728691905408,17.534345626831055,17.531993244012195,259,259.5323333333333,260,0.0,0.0,0.0
GaiaDR3_1782043950438695808,17.527812957763672,17.530460081418354,260,260.34908333333334,265,0.0,0.0,0.0
GaiaDR3_1163266672074075008,17.539283752441406,17.52984538380305,261,260.61091666666664,259,0.0,0.0,0.0
GaiaDR3_3853871715160246528,17.5325927734375,17.528823464552563,262,261.19258333333335,263,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_6312490559382554112,17.514503479003906,17.525135337670644,263,263.12941666666666,271,0.0,0.0,0.0
GaiaDR3_2013322136838083840,17.522335052490234,17.52500191227595,264,263.19,268,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_750807768499445376,17.52147674560547,17.521548889160155,265,265.00625,269,0.0,0.0,0.0
GaiaDR3_1470268533506847744,17.525793075561523,17.521337284723916,266,265.09183333333334,266,0.0,0.0,0.0
GaiaDR3_1599573471755615872,17.514156341552734,17.51892909749349,267,266.37758333333335,273,0.0,0.0,0.0
GaiaDR3_230146136092951296,17.469070434570312,17.5165995109876,268,267.60058333333336,298,0.0,0.0,0.0
GaiaDR3_5086417244804970496,17.541112899780273,17.515013267199198,269,268.41875,256,0.0,0.0,0.0
GaiaDR3_360447124498490240,17.497726440429688,17.514682641188305,270,268.5489166666667,283,0.0,0.0,0.0
GaiaDR3_3236259854698180480,17.53992462158203,17.5088891026179,271,271.58925,258,0.0,0.0,8.333333333333333e-05
GaiaDR3_3857118439852847744,17.50802993774414,17.506222938378652,272,272.93958333333336,275,0.0,0.0,0.0
GaiaDR3_4256487588779050368,17.49694061279297,17.50489454396566,273,273.68533333333335,284,0.0,0.0,0.0
GaiaDR3_419064258342268160,17.48076820373535,17.504858794689177,274,273.67383333333333,294,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_6623537141840392448,17.41745376586914,17.500352049191793,275,275.97866666666664,319,0.0,0.0,0.0
GaiaDR3_808207880403504640,17.493057250976562,17.499117822964987,276,276.64591666666666,286,0.0,0.0,0.0
GaiaDR3_1298959742817221760,17.498268127441406,17.49879580958684,277,276.7871666666667,281,0.0,0.0,0.0
GaiaDR3_3375097898059812608,17.500900268554688,17.49852858066559,278,276.91633333333334,278,0.0,0.0,8.333333333333333e-05
GaiaDR3_3170192017754631296,17.511024475097656,17.496291544278463,279,278.055,274,0.0,0.0,0.0
GaiaDR3_3898180418851205888,17.498960494995117,17.494727304299673,280,278.8793333333333,280,0.0,0.0,0.0
GaiaDR3_3983606596814071680,17.490428924560547,17.494371642748515,281,279.0585,288,0.0,0.0,0.0
GaiaDR3_3398685725309107584,17.50307846069336,17.491187020460764,282,280.6985833333333,277,0.0,0.0,0.0
GaiaDR3_2749524641403549312,17.48665428161621,17.48764110517502,283,282.49033333333335,290,0.0,0.0,0.0
GaiaDR3_3237854863817516544,17.529508590698242,17.484354727427164,284,284.15591666666666,264,0.0,0.0,0.0
GaiaDR3_793273969875990528,17.484201431274414,17.482171858946483,285,285.25416666666666,291,0.0,0.0,0.0
GaiaDR3_5709854047291834496,17.586524963378906,17.481561360677084,286,285.56941666666665,234,0.0,0.0,0.0
GaiaDR3_4083816430173368320,17.489776611328125,17.480975568294525,287,285.86858333333333,289,0.0,0.0,0.0
GaiaDR3_2048212728863128064,17.48319435119629,17.476295322736103,288,288.2398333333333,292,0.0,0.0,0.0
GaiaDR3_6254069112852784640,17.45467758178711,17.473702308019003,289,289.5751666666667,300,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3964619267952920448,17.52425765991211,17.472134401162464,290,290.3881666666667,267,0.0,0.0,0.0
GaiaDR3_2850846184091080576,17.50476837158203,17.471444622516632,291,290.70258333333334,276,0.0,0.0,0.0
GaiaDR3_838410876406247680,17.549732208251953,17.470650539398193,292,291.10091666666665,252,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_317698288504634496,17.45255470275879,17.464411965052285,293,294.2944166666667,302,0.0,0.0,0.0
GaiaDR3_1090886925425489664,17.45254135131836,17.463704843997956,294,294.648,303,0.0,0.0,0.0
GaiaDR3_2543356006353057792,17.471757888793945,17.463498991330464,295,294.74041666666665,295,0.0,0.0,0.0
GaiaDR3_5099801668570097920,17.482450485229492,17.462212728659313,296,295.41366666666664,293,0.0,0.0,0.0
GaiaDR3_565183924826095744,17.47154998779297,17.460501856327056,297,296.28975,296,0.0,0.00016666666666666666,0.00016666666666666666
GaiaDR3_6814484584593326720,17.448638916015625,17.45882945919037,298,297.10541666666666,305,0.0,0.0,0.0
GaiaDR3_972479380063342080,17.347715377807617,17.456525147120157,299,298.31391666666667,364,0.0,0.0,0.0
GaiaDR3_455164935930210944,17.471073150634766,17.45444103829066,300,299.3645,297,0.0,0.0,0.0
GaiaDR3_1273456463234876288,17.533794403076172,17.452998886903128,301,300.1189166666667,262,0.0,0.0,0.0
GaiaDR3_3356726158272880768,17.43551254272461,17.444747753302256,302,304.36258333333336,310,0.0,0.0,0.0
GaiaDR3_192370146377407872,17.403215408325195,17.44001141309738,303,306.89175,331,0.0,0.0,0.0
GaiaDR3_5696208626962750720,17.438678741455078,17.438815065224965,304,307.52183333333335,309,0.0,0.0,0.0
GaiaDR3_986383460511639040,17.43026351928711,17.4360571864446,305,309.00975,314,0.0,0.0,0.0
GaiaDR3_1503577310557364992,17.46529769897461,17.43471373208364,306,309.73808333333335,299,0.0,0.0,0.0
GaiaDR3_1004340654352214656,17.42431640625,17.433309202829996,307,310.49525,317,0.0,0.0,0.0
GaiaDR3_1025369256613064192,17.440587997436523,17.432058108329773,308,311.17775,307,0.0,0.0,0.0
GaiaDR3_3122856873948850816,17.43313217163086,17.431043611685435,309,311.7425,312,0.0,0.0,8.333333333333333e-05
GaiaDR3_3410706892092688256,17.42641830444336,17.4302644238472,310,312.1905,315,0.0,0.0,0.0
GaiaDR3_6838870068869482368,17.41199493408203,17.428621747334798,311,313.03575,325,0.0,0.0,0.0
GaiaDR3_839098384708377216,17.438922882080078,17.426805908997853,312,314.04091666666665,308,0.0,0.0,0.0
GaiaDR3_3353802007098057600,17.405641555786133,17.42360483535131,313,315.84725,329,0.0,0.0,0.0
GaiaDR3_1862796379351925888,17.446008682250977,17.423220603148142,314,316.08725,306,0.0,0.0,0.0
GaiaDR3_6260329800780772608,17.449426651000977,17.422883815288543,315,316.2244166666667,304,0.0,0.0,0.0
GaiaDR3_4093340502968374528,17.425268173217773,17.41889944934845,316,318.49858333333333,316,0.0,0.0,0.0
GaiaDR3_2404891590784758784,17.453100204467773,17.418010821024577,317,319.02375,301,0.0,0.0,0.0
GaiaDR3_2681387527873207424,17.402524948120117,17.41381737057368,318,321.37625,333,0.0,0.0,0.0
GaiaDR3_777211372009616512,17.3708553314209,17.41352421426773,319,321.6015,351,0.0,0.0,0.0
GaiaDR3_6815911033426481920,17.362709045410156,17.41241855764389,320,322.26933333333335,360,0.0,0.0,0.0
GaiaDR3_6851161273137814528,17.41683006286621,17.411110315004983,321,322.90825,321,0.0,0.0,0.0
GaiaDR3_3138305596433476480,17.406185150146484,17.408523218949636,322,324.46883333333335,328,0.0,0.0,0.0
GaiaDR3_4266643949497573760,17.412742614746094,17.40850074783961,323,324.53541666666666,324,0.0,0.0,0.0
GaiaDR3_6833528611317562240,17.417442321777344,17.40789135058721,324,324.8441666666667,320,0.0,0.0,0.0
GaiaDR3_3598603632456807552,17.390514373779297,17.406907939592998,325,325.4345,341,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_2821736446243766016,17.39199447631836,17.405736889044444,326,326.16183333333333,338,0.0,0.0,0.0
GaiaDR3_1415911839725510528,17.3909854888916,17.403794810454052,327,327.29183333333333,340,0.0,0.0,0.0
GaiaDR3_1940056553173007488,17.420978546142578,17.403228271166483,328,327.59766666666667,318,0.0,0.0,0.0
GaiaDR3_205725119549955456,17.388120651245117,17.40031267642975,329,329.36816666666664,343,0.0,0.0,0.0
GaiaDR3_3575948126647132416,17.415283203125,17.399465306282043,330,329.9075,323,0.0,0.0,0.0
GaiaDR3_953685015492787456,17.399742126464844,17.394840751171113,331,332.67883333333333,335,0.0,0.0,0.0
GaiaDR3_4542924485372999808,17.431503295898438,17.394329999287923,332,333.0060833333333,313,0.0,0.0,0.0
GaiaDR3_3343098536279170176,17.404525756835938,17.392829992294313,333,333.9889166666667,330,0.0,0.0,0.0
GaiaDR3_300356718095890816,17.41619873046875,17.39134831301371,334,334.7993333333333,322,0.0,0.0,0.0
GaiaDR3_1188363918331170048,17.40071678161621,17.390161215464275,335,335.53516666666667,334,0.0,0.0,0.0
GaiaDR3_3195473019892503552,17.39935302734375,17.389796597957613,336,335.7730833333333,336,0.0,0.0,0.0
GaiaDR3_4215647633821856896,17.37807846069336,17.38251759751638,337,340.3426666666667,347,0.0,0.0,0.0
GaiaDR3_3162999910335737216,17.409223556518555,17.380451578934988,338,341.62283333333335,326,0.0,0.0,0.0
GaiaDR3_2121629147470776704,17.386287689208984,17.38033997297287,339,341.66566666666665,344,0.0,0.0,8.333333333333333e-05
GaiaDR3_1151452939325236864,17.392396926879883,17.37672287972768,340,343.9699166666667,337,0.0,0.0,0.0
GaiaDR3_3506567328028533120,17.497989654541016,17.376558779557545,341,344.0925,282,0.0,0.0,0.0
GaiaDR3_236703211125673344,17.345792770385742,17.37623096704483,342,344.3081666666667,366,0.0,0.0,0.0
GaiaDR3_2047237462045729152,17.345531463623047,17.37599863354365,343,344.35816666666665,367,0.0,0.0,0.0
GaiaDR3_3872667110522342656,17.242267608642578,17.371042140165965,344,347.6218333333333,411,0.0,0.0,0.0
GaiaDR3_930093722208184448,17.317237854003906,17.370425227006276,345,347.96141666666665,385,0.0,0.0,0.0
GaiaDR3_3444279861171809920,17.362751007080078,17.367470597426095,346,349.87233333333336,359,0.0,0.0,0.0
GaiaDR3_1222226436929209472,17.49493980407715,17.3670915611585,347,350.116,285,0.0,0.0,0.0
GaiaDR3_650043407627588608,17.370458602905273,17.364606972058613,348,351.76191666666665,352,0.0,0.0,0.0
GaiaDR3_1613754148095692800,17.316612243652344,17.364258473237356,349,351.9823333333333,386,0.0,0.0,0.0
GaiaDR3_1441779328237646720,17.365055084228516,17.364216996192933,350,351.99266666666665,356,0.0,0.0,0.0
GaiaDR3_2415294924993433216,17.36649513244629,17.363152945518493,351,352.678,354,0.0,0.0,0.0
GaiaDR3_3142035831366855296,17.362913131713867,17.361196968078612,352,353.9193333333333,358,0.0,0.0,0.0
GaiaDR3_4577671874609450368,17.38151741027832,17.361156115372975,353,353.955,345,0.0,0.0,0.0
GaiaDR3_6229330032504603136,17.366806030273438,17.359578958829243,354,354.96133333333336,353,0.0,0.0,0.0
GaiaDR3_1228505472953481728,17.376453399658203,17.35777535915375,355,356.12983333333335,349,0.0,0.0,0.0
GaiaDR3_1950573244454108160,17.351465225219727,17.35520653518041,356,357.788,362,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_5702706912475468160,17.500064849853516,17.354817637443542,357,358.03183333333334,279,0.0,0.0,0.0
GaiaDR3_3721943209023827456,17.324920654296875,17.354589477856955,358,358.2103333333333,380,0.0,0.0,0.0
GaiaDR3_284963933264877056,17.372817993164062,17.354365411758423,359,358.3378333333333,350,0.0,0.0,0.0
GaiaDR3_3205001976070620928,17.37941551208496,17.35436375697454,360,358.34833333333336,346,0.0,0.0,0.0
GaiaDR3_6790059281674973056,17.40302276611328,17.352016947110496,361,359.87375,332,0.0,0.0,0.0
GaiaDR3_4215887984490400512,17.283935546875,17.349707073688506,362,361.3090833333333,398,0.0,0.0,0.0
GaiaDR3_161359000733439488,17.325931549072266,17.34896487426758,363,361.8265,379,8.333333333333333e-05,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_1034050485029928704,17.337148666381836,17.348675560156504,364,361.9215,373,0.0,0.0,0.0
GaiaDR3_2613380053634956928,17.3641357421875,17.34775316349665,365,362.507,357,0.0,0.0,0.0
GaiaDR3_3984115430179696128,17.407360076904297,17.34742928393682,366,362.7150833333333,327,0.0,0.0,0.0
GaiaDR3_5648375404383767296,17.30897331237793,17.34473860438665,367,364.40275,388,0.0,0.0,0.0
GaiaDR3_2823262637102613248,17.330726623535156,17.34382131942113,368,365.0025,377,0.0,0.0,0.0
GaiaDR3_1807309147099442432,17.35249137878418,17.342754819869995,369,365.6813333333333,361,0.0,0.0,0.0
GaiaDR3_3833958975465526784,17.337547302246094,17.34102984158198,370,366.7144166666667,372,0.0,0.0,0.0
GaiaDR3_3656923687699486720,17.32337188720703,17.340011069456736,371,367.3430833333333,381,0.0,0.0,0.0
GaiaDR3_4186494632767123968,17.343557357788086,17.33964860121409,372,367.5785,369,0.0,0.0,0.0
GaiaDR3_2936228106716638720,17.391141891479492,17.33664532804489,373,369.43058333333335,339,0.0,0.0,0.0
GaiaDR3_6917494599184676608,17.346126556396484,17.336026133696237,374,369.79516666666666,365,0.0,0.0,0.0
GaiaDR3_1604590130995452032,17.43478012084961,17.335401855786642,375,370.1741666666667,311,0.0,0.0,0.0
GaiaDR3_817461778282929664,17.49107551574707,17.331058905124664,376,372.73283333333336,287,0.0,0.0,0.0
GaiaDR3_2743616007651372288,17.321453094482422,17.330897936026254,377,372.85716666666667,383,0.0,0.0,0.0
GaiaDR3_3101596034218137728,17.328765869140625,17.328998155593872,378,373.9794166666667,378,0.0,0.0,0.0
GaiaDR3_868275776880649856,17.286001205444336,17.32801056734721,379,374.53816666666665,397,0.0,0.0,0.0
GaiaDR3_3108255943655246976,17.35022735595703,17.327200009028118,380,375.02175,363,0.0,0.0,0.0
GaiaDR3_1839072118176095744,17.29374122619629,17.32543299436569,381,376.04225,395,0.0,0.0,0.0
GaiaDR3_6799073249799984896,17.366382598876953,17.32455276552836,382,376.5063333333333,355,0.0,0.0,0.0
GaiaDR3_2521231599018864000,17.32223129272461,17.322358415762583,383,377.79325,382,0.0,0.0,0.0
GaiaDR3_1898174235426878208,17.293865203857422,17.321461046059927,384,378.21458333333334,394,8.333333333333333e-05,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_137744793799623680,17.343746185302734,17.320971478303274,385,378.59541666666667,368,0.0,0.0,0.0
GaiaDR3_3188783178831840512,17.343441009521484,17.31949392477671,386,379.4055833333333,370,0.0,0.0,0.0
GaiaDR3_1212395535957392256,17.303585052490234,17.319159527142844,387,379.5611666666667,391,0.0,0.0,0.0
GaiaDR3_6914922055508553984,17.331754684448242,17.31824429543813,388,379.9911666666667,376,0.0,0.0,0.0
GaiaDR3_3230486971974872192,17.341991424560547,17.314811431566874,389,381.88966666666664,371,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_637560239797737856,17.29513168334961,17.306899936676025,390,385.92408333333333,393,0.0,0.0,0.0
GaiaDR3_2608877450440101504,17.305665969848633,17.304470805803934,391,387.14283333333333,389,0.0,0.0,0.0
GaiaDR3_2026040905089765888,17.335962295532227,17.29988399775823,392,389.4000833333333,374,0.0,0.0,0.0
GaiaDR3_3141190753602906624,17.259336471557617,17.297884629408518,393,390.29925,405,0.0,0.0,0.0
GaiaDR3_1863757043284422784,17.320287704467773,17.297681048075358,394,390.38191666666665,384,0.0,0.0,0.0
GaiaDR3_518966292856747520,17.390064239501953,17.28975635623932,395,394.002,342,0.0,0.0,0.0
GaiaDR3_2427145530036978816,17.29290199279785,17.282433689117433,396,397.25025,396,0.0,0.0,0.0
GaiaDR3_3739708911747317248,17.259750366210938,17.28221064488093,397,397.34341666666666,403,0.0,0.0,0.0
GaiaDR3_2235756324128323712,17.275531768798828,17.282055891195935,398,397.39916666666664,399,0.0,0.0,8.333333333333333e-05
GaiaDR3_3425718245172233984,17.263120651245117,17.280023548603058,399,398.1925,402,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_2754909740118313344,17.31373405456543,17.278592310905456,400,398.81491666666665,387,0.0,0.0,0.0
GaiaDR3_1338943341425719168,17.30248260498047,17.275035627365114,401,400.2795,392,0.0,0.0,0.0
GaiaDR3_2118062851443364096,17.264707565307617,17.273896659215293,402,400.846,400,0.0,0.0,0.0
GaiaDR3_3117810051152885760,17.251272201538086,17.27282923825582,403,401.26675,406,0.0,0.0,0.0
GaiaDR3_2371650330620404224,17.333656311035156,17.270844864845277,404,402.02008333333333,375,0.0,0.0,0.0
GaiaDR3_2498367529597482496,17.304950714111328,17.269259895801543,405,402.708,390,0.0,0.0,0.0
GaiaDR3_584401463934612352,17.219676971435547,17.265066163221995,406,404.39616666666666,421,0.0,0.0,0.0
GaiaDR3_1350121285870820352,17.230587005615234,17.264190460999806,407,404.72383333333335,418,0.0,0.0,0.0
GaiaDR3_1179312330589760768,17.211380004882812,17.259178990046184,408,406.76841666666667,425,0.0,0.0,0.0
GaiaDR3_3563873702267790080,17.25012969970703,17.253722683270773,409,408.9295,408,0.0,0.0,0.0
GaiaDR3_1395293935119779584,17.225364685058594,17.251609384854635,410,409.7841666666667,419,0.0,0.0,0.0
GaiaDR3_4241135657686132096,17.24168586730957,17.248650580565133,411,410.9370833333333,413,0.0,0.0,0.0
GaiaDR3_1527701145426221824,17.236753463745117,17.248027853806814,412,411.1695,416,0.0,0.0,0.0
GaiaDR3_2195949639517287936,17.25025749206543,17.245624323209128,413,412.11508333333336,407,0.0,0.0,0.0
GaiaDR3_6910816513450124288,17.24925422668457,17.244233942508696,414,412.573,409,0.0,0.0,0.0
GaiaDR3_3325754461908236928,17.241247177124023,17.23882988357544,415,414.7601666666667,415,0.0,0.0,0.0
GaiaDR3_2097692474389579392,17.241451263427734,17.235238130569456,416,416.17266666666666,414,0.0,0.0,0.0
GaiaDR3_2378137036906365056,17.264251708984375,17.235173262119293,417,416.21633333333335,401,0.0,0.0,0.0
GaiaDR3_3001477838284831872,17.224641799926758,17.2324387550354,418,417.2695,420,0.0,0.0,0.0
GaiaDR3_4116588787373499904,17.119895935058594,17.222065377235413,419,421.42525,465,0.0,0.0,0.0
GaiaDR3_3842377248804727168,17.241823196411133,17.21771114142736,420,423.21375,412,0.0,0.0,0.0
GaiaDR3_5456112705203412352,17.244571685791016,17.214936624685922,421,424.36058333333335,410,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_357457350520905216,17.214187622070312,17.212310580094655,422,425.47341666666665,423,0.0,0.0,0.0
GaiaDR3_4017670532195031296,17.259431838989258,17.209567408879597,423,426.55258333333336,404,0.0,0.0,0.0
GaiaDR3_2023651155237935360,17.217267990112305,17.208065553506216,424,427.25258333333335,422,0.0,0.0,0.0
GaiaDR3_872851639333947008,17.169118881225586,17.205676994482676,425,428.23325,440,0.0,0.0,0.0
GaiaDR3_5468956993879159168,17.177108764648438,17.204710254033408,426,428.647,435,0.0,0.0,0.0
GaiaDR3_603077562286554368,17.145519256591797,17.20236599302292,427,429.63366666666667,451,0.0,0.0,0.0
GaiaDR3_5725637639788446208,17.116796493530273,17.198823462168377,428,431.1809166666667,469,0.0,0.0,0.0
GaiaDR3_5157333438398813824,17.173583984375,17.194951117515565,429,432.8835833333333,437,0.0,0.0,0.0
GaiaDR3_3594834132936380032,17.19991111755371,17.194907721201577,430,432.8883333333333,429,0.0,0.0,0.0
GaiaDR3_3166867511205072128,17.172130584716797,17.19270126914978,431,433.87108333333333,439,0.0,0.0,0.0
GaiaDR3_2651651205835166336,17.212520599365234,17.19210869042079,432,434.1354166666667,424,0.0,0.0,0.0
GaiaDR3_4387775530611235200,17.15841293334961,17.192061322371163,433,434.16291666666666,444,0.0,0.0,0.0
GaiaDR3_3557290342036755200,17.208087921142578,17.19114333788554,434,434.591,426,0.0,0.0,0.0
GaiaDR3_2060393432246347648,17.16167449951172,17.190212145646413,435,435.01691666666665,442,0.0,0.0,0.0
GaiaDR3_6218751459335736448,17.236112594604492,17.189183080355328,436,435.44083333333333,417,0.0,0.0,0.0
GaiaDR3_4265081848416429440,17.20747184753418,17.188317919413247,437,435.78358333333335,427,0.0,0.0,0.0
GaiaDR3_1875390155471117568,17.185688018798828,17.185496630350748,438,437.0776666666667,432,0.0,0.0,0.0
GaiaDR3_3908383272577728896,17.161361694335938,17.180556104183196,439,439.35341666666665,443,0.0,0.0,0.0
GaiaDR3_2383855218925266560,17.117862701416016,17.180222788174948,440,439.49625,466,0.0,0.0,0.0
GaiaDR3_3582916865703969024,17.183393478393555,17.179903503259023,441,439.58883333333335,433,0.0,0.0,0.0
GaiaDR3_3509435507186636288,17.17250633239746,17.179128732681274,442,439.98775,438,0.0,0.0,0.0
GaiaDR3_2616210918121365760,17.149587631225586,17.17821643702189,443,440.39825,449,0.0,0.0,0.0
GaiaDR3_335495116856304256,17.18045425415039,17.177706998984018,444,440.60225,434,0.0,0.0,0.0
GaiaDR3_6799930284754447104,17.207172393798828,17.170551831404367,445,443.8951666666667,428,0.0,0.0,0.0
GaiaDR3_2811679247742881536,17.176761627197266,17.163933462142943,446,446.93483333333336,436,0.0,0.0,0.0
GaiaDR3_4223147887966020224,17.16900634765625,17.163476681232453,447,447.14416666666665,441,0.0,0.0,0.0
GaiaDR3_2806866303095872768,17.142518997192383,17.1578740884463,448,449.69775,453,0.0,0.0,8.333333333333333e-05
GaiaDR3_3058706490797990016,17.156578063964844,17.1552081006368,449,450.97391666666664,445,0.0,0.0,0.0
GaiaDR3_141730416074813312,17.149887084960938,17.151731203873954,450,452.5915,448,0.0,0.0,0.0
GaiaDR3_1215329685816059520,17.191038131713867,17.149874343236288,451,453.4625833333333,430,0.0,0.0,0.0
GaiaDR3_3869028968280339200,17.146108627319336,17.148553680260978,452,454.065,450,0.0,0.0,0.0
GaiaDR3_3065654231757183616,17.106552124023438,17.148490693728128,453,454.08666666666664,474,0.0,0.0,0.0
GaiaDR3_6046892947212837376,17.12494659423828,17.142849532445272,454,456.7033333333333,463,0.0,0.0,0.0
GaiaDR3_1797734879016276096,17.151721954345703,17.14258260409037,455,456.81583333333333,447,0.0,0.0,0.0
GaiaDR3_3206726147742928128,17.129684448242188,17.137263706843058,456,459.2365,460,0.0,0.0,0.0
GaiaDR3_2187273294481108352,17.124107360839844,17.137072257518767,457,459.3951666666667,464,0.0,0.0,0.0
GaiaDR3_3118326134425624320,17.154808044433594,17.135241240978242,458,460.1784166666667,446,0.0,0.0,0.0
GaiaDR3_2555917621757969408,17.13550567626953,17.134170722325642,459,460.69275,457,0.0,0.0,0.0
GaiaDR3_3999770963934456704,17.188365936279297,17.133265014330547,460,461.10316666666665,431,0.0,0.0,0.0
GaiaDR3_1674958389840474496,17.048492431640625,17.133108518441517,461,461.1691666666667,493,0.0,0.0,0.0
GaiaDR3_2079732192477615360,17.134267807006836,17.13268136994044,462,461.3661666666667,458,0.0,0.0,0.0
GaiaDR3_3107374277060584064,17.14371681213379,17.132511946837106,463,461.3930833333333,452,0.0,0.0,0.0
GaiaDR3_3675345219043959680,17.136703491210938,17.13245857508977,464,461.4555833333333,455,0.0,0.0,0.0
GaiaDR3_1858595974363522304,17.10694122314453,17.131791375637054,465,461.7625,473,0.0,0.0,0.0
