source_id,wdj_name,wd_class,known_roster,in_core,n_variants,ls_complete,blind_status,best_pass,best_frequency_per_day,best_period_days,best_period_seconds,basis,best_band_fap,zg_fap,zr_fap,zg_amplitude_mmag,zr_amplitude_mmag,zg_alias,zr_alias,low_zg_a95_mmag,low_zr_a95_mmag,high_zg_a95_mmag,high_zr_a95_mmag,low_pass_available,high_pass_available,low_unavailable_reason,high_unavailable_reason,n_exp_zg,n_exp_zr,baseline_days,bootstrap_fap,bootstrap_exceedances,bootstrap_resamples,bootstrap_resolution,census_variable,census_verdict,disagreement
177368203568437120,WDJ042017.25+361627.27,unclassified,False,True,4,True,not_detected,low,19.95860043805225,0.0501037135897285,4328.960854152543,,0.0072470794297448,0.0072470794297448,1.0,31.097963180896336,6.268513997678182,False,False,27.17990623873193,25.84192724420093,4.6727242445408645,4.381699862309298,True,True,,,73,95,2145.0953002884053,,,,,True,variable,census_only
1819329248736952704,WDJ203804.29+234059.97,unclassified,False,True,4,True,candidate,high,141.57039409104803,0.0070636237641386,610.2970932215788,zr,1.884076901354872e-17,1.0,1.884076901354872e-17,1.0126321701872243,13.596487302743451,False,False,12.515982666775368,9.652169911160923,2.590905529239192,5.389786909967193,True,True,,,602,1251,2763.7518995502032,,,,,True,variable,census_only
1862796379351925888,WDJ203737.79+323833.34,unclassified,False,True,4,True,not_detected,low,29.96972591742294,0.0333670051823413,2882.909247754289,,0.7356760596054064,1.0,0.7356760596054064,4.535681464504701,29.02403277659732,False,False,28.31264624796935,24.45983871812821,5.064696242770406,6.123190020882776,True,True,,,168,177,2551.995310558937,,,,,True,variable,census_only
1944856063168152832,WDJ233921.05+512410.79,unclassified,False,True,4,True,candidate,high,118.25715102813936,0.0084561482439404,730.611208276454,zr,1.9634396585535286e-06,1.0,1.9634396585535286e-06,2.0365074811580843,6.837266843946282,False,False,9.962585191146774,6.413731160198751,4.671334915939103,3.866639075732073,True,True,,,1243,2113,2723.76044893777,,,,,True,variable,census_only
1987013675437179008,WDJ223247.14+480714.18,unclassified,False,True,4,True,not_detected,low,0.0134564914140092,74.31357619408315,6420692.983168784,,0.999783219603226,0.999783219603226,1.0,22.798801796950706,46.72668351773443,False,False,20.68563440073393,126.64545557882556,7.527577826091284,76.18283723674273,True,True,,,524,47,2734.73960394226,,,,,True,variable,census_only
2052465197458897280,WDJ193359.04+392500.53,unclassified,False,True,4,True,not_detected,low,1.00276296098827,0.997244651930954,86161.93792683442,,1.535033881230365e-06,1.535033881230365e-06,0.0020070433515536,318.036346956566,158.296493167653,True,True,64.66613114767189,27.61279915256097,2.6973445201458963,7.875559511158399,True,True,,,295,456,2740.7274769018404,,,,,True,variable,census_only
2173871656498100096,WDJ214959.19+540839.50,unclassified,False,True,4,True,not_detected,low,19.35334319507226,0.0516706591683146,4464.3449521423845,,0.0043149815949943,1.0,0.0043149815949943,16.345556995226637,23.39470486978544,False,False,31.077707924402272,23.00109662336681,16.846007834045857,11.050580506281351,True,True,,,104,149,1560.8001002995295,,,,,True,variable,census_only
2177866074856588928,WDJ212409.00+555520.78,unclassified,False,True,4,True,candidate,high,1126.748014596791,0.0008875098842378,76.6808539981483,zr,8.785547887907355e-05,1.0,8.785547887907355e-05,2.555674375430123,16.508928159957648,False,False,41.238882512239016,35.262849850294295,15.97259826525769,12.30402898612804,True,True,,,58,91,1944.8011436993256,,,,,True,variable,census_only
2338349628107880192,WDJ235122.09-240817.33,unclassified,False,True,4,True,not_detected,low,2.0024597482565643,0.4993858183020393,43146.9347012962,,0.1286428730091534,1.0,0.1286428730091534,88.95527979101986,197.2171747152413,True,True,33.55613863831641,74.09206127730478,5.62544346878271,,True,True,,,29,25,1102.8935797200538,,,,,True,variable,census_only
2371650330620404224,WDJ005546.41-150451.99,unclassified,False,True,4,True,not_detected,low,30.721607905538168,0.0325503796244899,2812.352799555935,,0.0015558920948891,0.0015558920948891,1.0,83.00044569298153,37.10685337067415,False,False,76.49502110745611,68.56619229166839,16.822775305140645,14.620112616099428,True,True,,,41,53,1994.6905184267089,,,,,True,variable,census_only
2488974302977323008,WDJ023427.73-045430.68,unclassified,False,True,4,True,not_detected,low,1.002502934707734,0.9975033143334748,86184.28635841224,,5.78845578185987e-196,3.092434083345424e-188,5.78845578185987e-196,131.69702184458905,164.77567021811254,True,True,30.00719296494028,37.00862687850839,1.89334464326878,2.708394354228611,True,True,,,554,578,2654.855071098544,,,,,True,variable,census_only
2584756467429594880,WDJ011009.09+132616.38,unclassified,False,True,4,True,not_detected,low,3.0058348523538685,0.3326862749019296,28744.094151526715,,4.975802535605492e-14,0.0001794806562494,4.975802535605492e-14,17.432245479416142,36.657188508878974,True,True,7.986925495066195,9.7497953150738,1.7839270824958275,11.599294399755124,True,True,,,482,626,2687.8722208151594,,,,,True,variable,census_only
2611423167751076224,WDJ224840.07-064244.65,unclassified,False,True,4,True,not_detected,high,1006.4931532283016,0.0009935487358185,85.84261077472227,,0.0375326466502377,1.0,0.0375326466502377,12.045222310326812,20.94254205070506,False,False,57.48500499323693,49.58071611843582,29.54869669430936,17.273671435967614,True,True,,,46,52,2134.0930398451164,,,,,True,variable,census_only
2614454620092715776,WDJ221945.16-111142.54,unclassified,False,True,4,True,not_detected,low,13.05999039167298,0.076569734740203,6615.62508155354,,0.0796991901514162,0.0796991901514162,1.0,26.82496826935879,4.395169115181157,False,False,22.64295330036328,14.14115338409892,5.764628730220686,7.993743252947478,True,True,,,471,537,2680.897837591357,,,,,True,variable,census_only
2660358032257156736,WDJ232847.64+051454.24,unclassified,False,True,4,True,not_detected,low,1.1096913149540468,0.901151506301021,77859.49014440822,,0.1029508851950985,1.0,0.1029508851950985,3.501049291303348,15.18228792369769,False,False,17.115756288177334,12.901806702802675,7.088128092597593,5.765505716135075,True,True,,,268,378,1193.935630698223,,,,,True,variable,census_only
2754909740118313344,WDJ002511.11+121712.39,unclassified,False,True,4,True,not_detected,low,1.0024196348378325,0.9975862056630368,86191.44816928638,,1.723181213997377e-95,1.908035683990316e-82,1.723181213997377e-95,380.2033697366927,382.0971377339606,True,True,122.34610013987336,120.78976797842348,5.229700785796528,5.405414209189565,True,True,,,618,739,2698.86972080078,,,,,True,variable,census_only
2842650153836732928,WDJ230617.69+243207.68,unclassified,False,True,4,True,not_detected,high,1127.5899724360904,0.0008868471913062,76.62359732885704,,0.0103996567941791,1.0,0.0103996567941791,1.7456838557719747,5.637521591672152,False,False,9.91238955244054,5.31935803855946,5.282141979314424,3.6166943266694864,True,True,,,772,1432,2722.906763430219,,,,,True,variable,census_only
2970066126811876992,WDJ052547.64-173349.95,unclassified,False,True,4,True,not_detected,high,780.1490373465283,0.001281806362796,110.74806974557949,,0.0170674521123511,1.0,0.0170674521123511,6.950482853395113,20.0876144228504,False,False,46.82699313169781,50.3053799758052,12.151833922423435,15.452496866722816,True,True,,,33,53,1903.8405511323365,,,,,True,variable,census_only
3012407808497574272,WDJ055017.86-085336.53,unclassified,False,True,4,True,not_detected,high,1107.857504662241,0.0009026431610488,77.98836911461939,,0.0084681369534659,1.0,0.0084681369534659,8.94307453263817,22.22436276602121,False,False,81.42778039644467,50.904629649274334,33.24728627674145,18.080292949418133,True,True,,,54,60,1899.8876615627669,,,,,True,variable,census_only
