source_id,wdj_name,wd_class,known_roster,in_core,n_variants,ls_complete,blind_status,best_pass,best_frequency_per_day,best_period_days,best_period_seconds,basis,best_band_fap,zg_fap,zr_fap,zg_amplitude_mmag,zr_amplitude_mmag,zg_alias,zr_alias,low_zg_a95_mmag,low_zr_a95_mmag,high_zg_a95_mmag,high_zr_a95_mmag,low_pass_available,high_pass_available,low_unavailable_reason,high_unavailable_reason,n_exp_zg,n_exp_zr,baseline_days,bootstrap_fap,bootstrap_exceedances,bootstrap_resamples,bootstrap_resolution
1336988963803208192,WDJ171955.76+363936.32,unclassified,False,True,4,True,confirmed,low,0.9778456090014184,1.0226563281510317,88357.50675224913,zg+zr,4.8663394319419416e-17,2.823314670864775e-05,4.8663394319419416e-17,6.499588191643805,7.496155672716992,False,False,4.54885093912022,3.5892948199763404,2.060670504058657,1.6105135210392847,True,True,,,899,850,1653.7375482530333,,,,
1338943341425719168,WDJ170055.38+354951.09,unclassified,False,True,4,True,confirmed,high,168.0750054324659,0.0059497246329217,514.0562082844395,multiband+zg,5.297355307353082e-05,5.297355307353082e-05,1.0,6.990500508305219,3.27804183152576,False,False,6.838264963147531,4.859351700114927,4.102047013765766,3.128081459842252,True,True,,,3460,3574,2770.761651556008,,,,
1346883876962000000,WDJ172240.63+395811.92,unclassified,False,True,4,True,not_detected,low,26.20952282022326,0.0381540712075994,3296.5117523365893,,0.0778496711293315,1.0,0.0778496711293315,1.815725610171322,5.03302881712882,False,False,4.561298873794605,3.881352792560692,3.2380715570994503,2.764174683881385,True,True,,,2058,2080,2749.7372040818445,,,,
1350121285870820352,WDJ174356.73+443852.18,unclassified,False,True,4,True,candidate,high,1157.7472053846902,0.0008637464166175,74.62769039575566,zr,0.0009881811790283,1.0,0.0009881811790283,3.65191616082987,9.276415627156942,False,False,40.282524924478295,24.877091256538016,7.561796978402414,7.358206623201923,True,True,,,46,65,2178.925150392577,,,,
1355161726346266112,WDJ170847.69+424100.56,unclassified,False,True,4,True,confirmed,high,192.10970288453265,0.0052053591514898,449.743030688724,multiband+zg,9.58376164352714e-10,9.58376164352714e-10,0.2108593290254031,3.932353178091901,2.783932918785567,False,False,2.730733341674625,2.664781444820284,1.9571506110086545,1.9997822194464565,True,True,,,3827,3883,2770.7383453049697,,,,
136610338318092544,WDJ024927.57+325112.43,unclassified,False,True,4,True,not_detected,low,11.304059912946258,0.0884637915670214,7643.27159139065,,0.2442310406012316,0.2442310406012316,1.0,11.15635336719241,1.376489930952577,False,False,9.485721128886205,6.380658705298441,2.52945405009171,3.633511201655576,True,True,,,620,830,2762.1934278886765,,,,
1372458109403442432,WDJ160123.19+364834.29,unclassified,False,True,4,True,confirmed,low,1.9632631557518043,0.5093560672548066,44008.36421081529,multiband+zr,0.0001513577288141,1.0,0.0001513577288141,1.8475840106277264,7.226040731295298,False,False,6.016612312985348,5.720884272028037,4.2006977542332535,3.4470563604498428,True,True,,,1665,1510,946.7401222065092,,,,
1374086241309961600,WDJ153456.44+350534.73,unclassified,False,True,4,True,not_detected,low,0.003007541595111,332.49747954460463,28727782.23265384,,0.0254483212440436,0.0254483212440436,1.0,10.713094727000408,4.032018963937256,True,True,8.50439592046551,6.513997071871622,5.277891946889008,4.221060170021939,True,True,,,1250,1367,2759.7290802202187,,,,
137744793799623680,WDJ030710.82+342727.33,unclassified,False,True,4,True,not_detected,low,29.72317358791237,0.0336437829238622,2906.822844621699,,0.0493620480139212,0.0493620480139212,1.0,15.574970728317286,1.2491976598781456,False,False,12.620618205382431,8.731045702629357,3.563078445296952,5.83163261183615,True,True,,,554,932,2666.89893545676,,,,
1395293935119779584,WDJ151343.51+443436.25,unclassified,False,True,4,True,confirmed,low,9.050094709012876,0.1104960812182564,9546.86141725736,zg+zr,2.5623893298283566e-283,2.4648417403819603e-83,2.5623893298283566e-283,18.906236404169015,43.51462145422749,False,False,4.584756564643373,7.032947945789849,2.466953040780599,4.017968970315406,True,True,,,1317,1303,2750.7446938878857,,,,
