arm,scenario,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,cadence_code,endpoint,denominator,contrast,n_targets_matched,p_scenario,lo_scenario,hi_scenario,p_nominal_k1,lo_nominal_k1,hi_nominal_k1,diff,diff_lo,diff_hi,discordance_u95,interval,prespecified_primary,confirmatory_decision
B,ladder_g3r2,2.1,0.8,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5533980582524272,0.4563106796116505,0.6504854368932039,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.02912621359223301,-0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r2,2.1,0.8,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5533980582524272,0.4563106796116505,0.6504854368932039,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.02912621359223301,-0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r3,2.1,0.9,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.14563106796116504,0.08737864077669903,0.21359223300970873,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.038834951456310676,0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r3,2.1,0.9,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.14563106796116504,0.08737864077669903,0.21359223300970873,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.038834951456310676,0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r3,2.1,0.9,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5728155339805825,0.47572815533980584,0.6699029126213593,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.04854368932038835,0.009708737864077669,0.0970873786407767,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r3,2.1,0.9,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5728155339805825,0.47572815533980584,0.6699029126213593,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.04854368932038835,0.009708737864077669,0.0970873786407767,,paired_cluster_bootstrap_common_draws,False,False
B,phase_1,1.7,0.8,1,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.11650485436893204,0.05825242718446602,0.17475728155339806,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.009708737864077669,-0.019417475728155338,0.038834951456310676,,paired_cluster_bootstrap_common_draws,False,False
B,phase_1,1.7,0.8,1,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.11650485436893204,0.05825242718446602,0.17475728155339806,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.009708737864077669,-0.019417475728155338,0.038834951456310676,,paired_cluster_bootstrap_common_draws,False,False
B,phase_1,1.7,0.8,1,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5048543689320388,0.4077669902912621,0.6019417475728155,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.019417475728155338,-0.07766990291262135,0.02912621359223301,,paired_cluster_bootstrap_common_draws,False,False
B,phase_1,1.7,0.8,1,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5048543689320388,0.4077669902912621,0.6019417475728155,0.5242718446601942,0.42718446601941745,0.6213592233009708,-0.019417475728155338,-0.07766990291262135,0.02912621359223301,,paired_cluster_bootstrap_common_draws,False,False
B,phase_2,1.7,0.8,2,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.1650485436893204,0.0970873786407767,0.23300970873786409,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.05825242718446602,0.019417475728155338,0.10679611650485436,,paired_cluster_bootstrap_common_draws,False,False
B,phase_2,1.7,0.8,2,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.1650485436893204,0.0970873786407767,0.23300970873786409,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.05825242718446602,0.019417475728155338,0.10679611650485436,,paired_cluster_bootstrap_common_draws,False,False
B,phase_2,1.7,0.8,2,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5436893203883495,0.44660194174757284,0.6407766990291263,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.019417475728155338,-0.038834951456310676,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,phase_2,1.7,0.8,2,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5436893203883495,0.44660194174757284,0.6407766990291263,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.019417475728155338,-0.038834951456310676,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,redilution,1.7,0.8,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,20,0.0,0.0,0.0,0.35,0.14285714285714285,0.5714285714285714,-0.35,-0.5714285714285714,-0.14285714285714285,,paired_cluster_bootstrap_common_draws,False,False
B,redilution,1.7,0.8,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,20,0.0,0.0,0.0,0.35,0.14285714285714285,0.5714285714285714,-0.35,-0.5714285714285714,-0.14285714285714285,,paired_cluster_bootstrap_common_draws,False,False
B,redilution,1.7,0.8,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,20,0.25,0.06666666666666667,0.4666666666666667,0.7,0.47368421052631576,0.8888888888888888,-0.45,-0.7058823529411765,-0.17391304347826086,,paired_cluster_bootstrap_common_draws,False,False
B,redilution,1.7,0.8,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,20,0.25,0.06666666666666667,0.4666666666666667,0.7,0.47368421052631576,0.8888888888888888,-0.45,-0.7058823529411765,-0.17391304347826086,,paired_cluster_bootstrap_common_draws,False,False
