source_id,mag_binned,mag_err,n_exp,n_nights,wd_class,month_date,month_id,year
GaiaDR3_103999471976858496,16.917614,0.017703,1,1,periodic/transit,2018-06-01,2018-06,2018
GaiaDR3_103999471976858496,16.782381,0.017042,6,6,periodic/transit,2018-07-01,2018-07,2018
GaiaDR3_103999471976858496,16.800051,0.016647000000000002,20,14,periodic/transit,2018-08-01,2018-08,2018
GaiaDR3_103999471976858496,16.773410499999997,0.016883500000000003,42,24,periodic/transit,2018-09-01,2018-09,2018
GaiaDR3_103999471976858496,16.798183,0.017114,1,1,periodic/transit,2018-10-01,2018-10,2018
GaiaDR3_103999471976858496,16.77245,0.016513,9,9,periodic/transit,2018-11-01,2018-11,2018
GaiaDR3_103999471976858496,16.87376,0.014967,9,5,periodic/transit,2018-12-01,2018-12,2018
GaiaDR3_103999471976858496,16.793433999999998,0.0174115,14,10,periodic/transit,2019-01-01,2019-01,2019
GaiaDR3_103999471976858496,16.7927115,0.017007,6,4,periodic/transit,2019-02-01,2019-02,2019
GaiaDR3_103999471976858496,16.809071,0.036817,2,1,periodic/transit,2019-03-01,2019-03,2019
GaiaDR3_103999471976858496,16.857706,0.017398,1,1,periodic/transit,2019-06-01,2019-06,2019
GaiaDR3_103999471976858496,16.793266,0.017091,20,17,periodic/transit,2019-07-01,2019-07,2019
GaiaDR3_103999471976858496,16.788407,0.016612,32,21,periodic/transit,2019-08-01,2019-08,2019
GaiaDR3_103999471976858496,16.788725,0.01321,19,10,periodic/transit,2019-09-01,2019-09,2019
GaiaDR3_103999471976858496,16.792452,0.017031,49,27,periodic/transit,2019-10-01,2019-10,2019
GaiaDR3_103999471976858496,16.785072,0.016943,23,13,periodic/transit,2019-11-01,2019-11,2019
GaiaDR3_103999471976858496,16.770536999999997,0.0172225,9,6,periodic/transit,2019-12-01,2019-12,2019
GaiaDR3_103999471976858496,16.786169,0.016612,18,13,periodic/transit,2020-01-01,2020-01,2020
GaiaDR3_103999471976858496,16.800678,0.016853,25,17,periodic/transit,2020-02-01,2020-02,2020
GaiaDR3_103999471976858496,16.913409,0.012503,2,1,periodic/transit,2020-03-01,2020-03,2020
GaiaDR3_103999471976858496,16.7763415,0.016827,22,16,periodic/transit,2020-07-01,2020-07,2020
GaiaDR3_103999471976858496,16.795046,0.012403,46,23,periodic/transit,2020-08-01,2020-08,2020
GaiaDR3_103999471976858496,16.810207,0.017006,20,15,periodic/transit,2020-09-01,2020-09,2020
GaiaDR3_103999471976858496,16.7506695,0.016898,10,10,periodic/transit,2020-10-01,2020-10,2020
GaiaDR3_103999471976858496,16.7787945,0.0170245,8,8,periodic/transit,2020-11-01,2020-11,2020
GaiaDR3_103999471976858496,16.752509500000002,0.0169495,19,12,periodic/transit,2020-12-01,2020-12,2020
GaiaDR3_103999471976858496,16.775791,0.016883,12,11,periodic/transit,2021-01-01,2021-01,2021
GaiaDR3_103999471976858496,16.79302,0.01709,7,7,periodic/transit,2021-02-01,2021-02,2021
GaiaDR3_103999471976858496,16.775436,0.017009,1,1,periodic/transit,2021-03-01,2021-03,2021
GaiaDR3_103999471976858496,16.775267,0.017009,6,6,periodic/transit,2021-07-01,2021-07,2021
GaiaDR3_103999471976858496,16.785473,0.017055,8,7,periodic/transit,2021-08-01,2021-08,2021
GaiaDR3_103999471976858496,16.776771,0.017015,15,13,periodic/transit,2021-09-01,2021-09,2021
GaiaDR3_103999471976858496,16.71801,0.016758000000000002,6,6,periodic/transit,2021-10-01,2021-10,2021
GaiaDR3_103999471976858496,16.7297765,0.0168075,6,6,periodic/transit,2021-11-01,2021-11,2021
GaiaDR3_103999471976858496,16.797039,0.0171405,2,2,periodic/transit,2022-02-01,2022-02,2022
GaiaDR3_103999471976858496,16.787388,0.017064,1,1,periodic/transit,2022-03-01,2022-03,2022
GaiaDR3_103999471976858496,16.799383,0.017119,1,1,periodic/transit,2022-06-01,2022-06,2022
GaiaDR3_103999471976858496,16.895665,0.01759,2,2,periodic/transit,2022-07-01,2022-07,2022
GaiaDR3_103999471976858496,16.776199499999997,0.017013,8,8,periodic/transit,2022-08-01,2022-08,2022
GaiaDR3_103999471976858496,16.7836625,0.0170685,14,10,periodic/transit,2022-09-01,2022-09,2022
GaiaDR3_103999471976858496,16.7647325,0.016924,14,14,periodic/transit,2022-10-01,2022-10,2022
GaiaDR3_103999471976858496,16.767002,0.016923,10,9,periodic/transit,2022-11-01,2022-11,2022
GaiaDR3_103999471976858496,16.689892,0.016556,8,7,periodic/transit,2022-12-01,2022-12,2022
GaiaDR3_103999471976858496,16.7041835,0.0167145,2,2,periodic/transit,2023-01-01,2023-01,2023
GaiaDR3_103999471976858496,16.748548,0.016889,6,5,periodic/transit,2023-02-01,2023-02,2023
GaiaDR3_103999471976858496,16.659561,0.016515,1,1,periodic/transit,2023-07-01,2023-07,2023
GaiaDR3_103999471976858496,16.7628815,0.0169365,9,8,periodic/transit,2023-08-01,2023-08,2023
GaiaDR3_103999471976858496,16.7620715,0.01695,11,10,periodic/transit,2023-09-01,2023-09,2023
GaiaDR3_103999471976858496,16.7900725,0.017076,8,8,periodic/transit,2023-10-01,2023-10,2023
GaiaDR3_103999471976858496,16.8567565,0.017394,6,6,periodic/transit,2023-11-01,2023-11,2023
GaiaDR3_103999471976858496,16.877792499999998,0.0174985,2,2,periodic/transit,2023-12-01,2023-12,2023
GaiaDR3_103999471976858496,16.7525035,0.016922,2,2,periodic/transit,2024-01-01,2024-01,2024
GaiaDR3_103999471976858496,16.779709,0.017029,3,3,periodic/transit,2024-02-01,2024-02,2024
GaiaDR3_103999471976858496,16.690867500000003,0.0166425,4,4,periodic/transit,2024-07-01,2024-07,2024
GaiaDR3_103999471976858496,16.756117,0.016923,8,8,periodic/transit,2024-08-01,2024-08,2024
GaiaDR3_103999471976858496,16.7621335,0.0169495,12,12,periodic/transit,2024-09-01,2024-09,2024
GaiaDR3_103999471976858496,16.722149,0.016774499999999998,8,8,periodic/transit,2024-10-01,2024-10,2024
GaiaDR3_103999471976858496,16.806493500000002,0.017153,8,8,periodic/transit,2024-11-01,2024-11,2024
GaiaDR3_103999471976858496,16.755005,0.0169185,10,10,periodic/transit,2024-12-01,2024-12,2024
GaiaDR3_103999471976858496,16.762114,0.016949,5,5,periodic/transit,2025-01-01,2025-01,2025
GaiaDR3_103999471976858496,16.750279499999998,0.0168995,4,4,periodic/transit,2025-02-01,2025-02,2025
GaiaDR3_103999471976858496,16.762352999999997,0.016954999999999998,6,6,periodic/transit,2025-08-01,2025-08,2025
GaiaDR3_103999471976858496,16.695846500000002,0.016665,4,4,periodic/transit,2025-09-01,2025-09,2025
GaiaDR3_103999471976858496,16.7950765,0.017103,2,2,periodic/transit,2025-10-01,2025-10,2025
GaiaDR3_114808397128552576,17.054989,0.017364,1,1,unclassified,2018-03-01,2018-03,2018
GaiaDR3_114808397128552576,17.088807,0.012832,9,5,unclassified,2018-07-01,2018-07,2018
GaiaDR3_114808397128552576,17.083122,0.012796,17,9,unclassified,2018-08-01,2018-08,2018
GaiaDR3_114808397128552576,17.087543,0.01755,32,19,unclassified,2018-09-01,2018-09,2018
GaiaDR3_114808397128552576,17.089955,0.012832,2,1,unclassified,2018-10-01,2018-10,2018
GaiaDR3_114808397128552576,17.079254,0.017673,19,12,unclassified,2018-11-01,2018-11,2018
GaiaDR3_114808397128552576,17.0902275,0.014374999999999999,7,2,unclassified,2018-12-01,2018-12,2018
GaiaDR3_114808397128552576,17.083702,0.017528,11,7,unclassified,2019-01-01,2019-01,2019
GaiaDR3_114808397128552576,17.0772235,0.015133,3,2,unclassified,2019-02-01,2019-02,2019
GaiaDR3_114808397128552576,17.085954,0.0151785,3,2,unclassified,2019-03-01,2019-03,2019
GaiaDR3_114808397128552576,17.077537,0.017582,14,11,unclassified,2019-07-01,2019-07,2019
GaiaDR3_114808397128552576,17.08396,0.017444,21,13,unclassified,2019-08-01,2019-08,2019
GaiaDR3_114808397128552576,17.0932155,0.017706,13,12,unclassified,2019-09-01,2019-09,2019
GaiaDR3_114808397128552576,17.089116,0.015023,26,15,unclassified,2019-10-01,2019-10,2019
GaiaDR3_114808397128552576,17.081634,0.012227,62,18,unclassified,2019-11-01,2019-11,2019
GaiaDR3_114808397128552576,17.083519,0.012815,13,7,unclassified,2019-12-01,2019-12,2019
GaiaDR3_114808397128552576,17.078618499999997,0.0174025,25,14,unclassified,2020-01-01,2020-01,2020
GaiaDR3_114808397128552576,17.085669,0.012877,19,11,unclassified,2020-02-01,2020-02,2020
GaiaDR3_114808397128552576,17.08461,0.012801,2,1,unclassified,2020-03-01,2020-03,2020
GaiaDR3_114808397128552576,17.0950165,0.0181435,8,8,unclassified,2020-07-01,2020-07,2020
GaiaDR3_114808397128552576,17.087669,0.013253,39,21,unclassified,2020-08-01,2020-08,2020
GaiaDR3_114808397128552576,17.090681,0.017516,28,17,unclassified,2020-09-01,2020-09,2020
GaiaDR3_114808397128552576,17.082783,0.017523,17,13,unclassified,2020-10-01,2020-10,2020
GaiaDR3_114808397128552576,17.089602499999998,0.015631,18,12,unclassified,2020-11-01,2020-11,2020
GaiaDR3_114808397128552576,17.080748,0.017584000000000002,16,16,unclassified,2020-12-01,2020-12,2020
GaiaDR3_114808397128552576,17.082733,0.017522,17,13,unclassified,2021-01-01,2021-01,2021
GaiaDR3_114808397128552576,17.086509,0.017513,20,16,unclassified,2021-02-01,2021-02,2021
GaiaDR3_114808397128552576,17.088833,0.012936,5,3,unclassified,2021-03-01,2021-03,2021
GaiaDR3_114808397128552576,17.0849895,0.018688,5,4,unclassified,2021-07-01,2021-07,2021
GaiaDR3_114808397128552576,17.0967615,0.017539,17,12,unclassified,2021-08-01,2021-08,2021
GaiaDR3_114808397128552576,17.081596,0.0164135,18,12,unclassified,2021-09-01,2021-09,2021
GaiaDR3_114808397128552576,17.093147,0.01286,9,5,unclassified,2021-10-01,2021-10,2021
GaiaDR3_114808397128552576,17.0828545,0.012842,13,8,unclassified,2021-11-01,2021-11,2021
GaiaDR3_114808397128552576,17.078276,0.016544999999999997,9,6,unclassified,2022-02-01,2022-02,2022
GaiaDR3_114808397128552576,17.082301,0.012786,2,1,unclassified,2022-03-01,2022-03,2022
GaiaDR3_114808397128552576,17.085589,0.021716,5,1,unclassified,2022-06-01,2022-06,2022
GaiaDR3_114808397128552576,17.10498,0.018839,1,1,unclassified,2022-07-01,2022-07,2022
GaiaDR3_114808397128552576,17.082656,0.0161715,16,10,unclassified,2022-08-01,2022-08,2022
GaiaDR3_114808397128552576,17.086925,0.017506,19,13,unclassified,2022-09-01,2022-09,2022
GaiaDR3_114808397128552576,17.09647,0.017716,18,15,unclassified,2022-10-01,2022-10,2022
GaiaDR3_114808397128552576,17.085531,0.017604,18,18,unclassified,2022-11-01,2022-11,2022
GaiaDR3_114808397128552576,17.0930865,0.0135515,7,4,unclassified,2022-12-01,2022-12,2022
GaiaDR3_114808397128552576,17.091459,0.01766,4,3,unclassified,2023-01-01,2023-01,2023
GaiaDR3_114808397128552576,17.090801,0.017569,5,5,unclassified,2023-02-01,2023-02,2023
GaiaDR3_114808397128552576,17.1025725,0.018821499999999998,2,2,unclassified,2023-07-01,2023-07,2023
GaiaDR3_114808397128552576,17.08359,0.017488,14,11,unclassified,2023-08-01,2023-08,2023
GaiaDR3_114808397128552576,17.0762295,0.017467499999999997,17,12,unclassified,2023-09-01,2023-09,2023
GaiaDR3_114808397128552576,17.086265,0.012845,17,9,unclassified,2023-10-01,2023-10,2023
GaiaDR3_114808397128552576,17.084831,0.01281,13,7,unclassified,2023-11-01,2023-11,2023
GaiaDR3_114808397128552576,17.0865545,0.0186995,6,6,unclassified,2023-12-01,2023-12,2023
GaiaDR3_114808397128552576,17.079086,0.017481,11,9,unclassified,2024-01-01,2024-01,2024
GaiaDR3_114808397128552576,17.077843,0.012773,5,3,unclassified,2024-02-01,2024-02,2024
GaiaDR3_114808397128552576,17.093937,0.012854,2,1,unclassified,2024-03-01,2024-03,2024
GaiaDR3_114808397128552576,17.092424,0.018744,4,3,unclassified,2024-07-01,2024-07,2024
GaiaDR3_114808397128552576,17.088329,0.018713,14,12,unclassified,2024-08-01,2024-08,2024
GaiaDR3_114808397128552576,17.082516,0.013831,20,13,unclassified,2024-09-01,2024-09,2024
GaiaDR3_114808397128552576,17.078952,0.017403500000000002,17,12,unclassified,2024-10-01,2024-10,2024
GaiaDR3_114808397128552576,17.086484,0.017544,15,12,unclassified,2024-11-01,2024-11,2024
GaiaDR3_114808397128552576,17.07584,0.017575,20,17,unclassified,2024-12-01,2024-12,2024
GaiaDR3_114808397128552576,17.0711305,0.017301,8,6,unclassified,2025-01-01,2025-01,2025
GaiaDR3_114808397128552576,17.075662,0.012761,10,5,unclassified,2025-02-01,2025-02,2025
GaiaDR3_114808397128552576,17.081245,0.017514,1,1,unclassified,2025-03-01,2025-03,2025
GaiaDR3_114808397128552576,17.0893035,0.0147165,11,6,unclassified,2025-08-01,2025-08,2025
GaiaDR3_114808397128552576,17.085245,0.017588,14,11,unclassified,2025-09-01,2025-09,2025
GaiaDR3_114808397128552576,17.079751,0.0127855,16,8,unclassified,2025-10-01,2025-10,2025
GaiaDR3_1191504471436192512,16.5472825,0.026704,4,2,WD-MS binaries,2018-03-01,2018-03,2018
GaiaDR3_1191504471436192512,16.541514499999998,0.0362005,6,4,WD-MS binaries,2018-04-01,2018-04,2018
GaiaDR3_1191504471436192512,16.452821999999998,0.014081,4,4,WD-MS binaries,2018-05-01,2018-05,2018
GaiaDR3_1191504471436192512,16.411949,0.013936,5,5,WD-MS binaries,2018-06-01,2018-06,2018
GaiaDR3_1191504471436192512,16.483701,0.0141905,6,6,WD-MS binaries,2018-07-01,2018-07,2018
GaiaDR3_1191504471436192512,16.3504695,0.0137415,4,4,WD-MS binaries,2018-08-01,2018-08,2018
GaiaDR3_1191504471436192512,16.4966985,0.0142485,2,2,WD-MS binaries,2018-09-01,2018-09,2018
GaiaDR3_1191504471436192512,16.275513,0.013516,1,1,WD-MS binaries,2018-12-01,2018-12,2018
GaiaDR3_1191504471436192512,16.292025000000002,0.0135035,5,4,WD-MS binaries,2019-01-01,2019-01,2019
GaiaDR3_1191504471436192512,16.256625,0.013464,2,2,WD-MS binaries,2019-02-01,2019-02,2019
GaiaDR3_1191504471436192512,16.380249,0.013831,5,5,WD-MS binaries,2019-03-01,2019-03,2019
GaiaDR3_1191504471436192512,16.4152185,0.013986,6,6,WD-MS binaries,2019-04-01,2019-04,2019
GaiaDR3_1191504471436192512,16.475291,0.014158,4,4,WD-MS binaries,2019-05-01,2019-05,2019
GaiaDR3_1191504471436192512,16.556213,0.014468,10,9,WD-MS binaries,2019-06-01,2019-06,2019
GaiaDR3_1191504471436192512,16.569769,0.014454,8,7,WD-MS binaries,2019-07-01,2019-07,2019
GaiaDR3_1191504471436192512,16.417385,0.013965499999999999,6,6,WD-MS binaries,2019-08-01,2019-08,2019
GaiaDR3_1191504471436192512,16.232151,0.013398,3,3,WD-MS binaries,2019-09-01,2019-09,2019
GaiaDR3_1191504471436192512,16.55184,0.01445,1,1,WD-MS binaries,2019-10-01,2019-10,2019
GaiaDR3_1191504471436192512,16.277645,0.013522,3,3,WD-MS binaries,2020-01-01,2020-01,2020
GaiaDR3_1191504471436192512,16.296455,0.013575,5,5,WD-MS binaries,2020-02-01,2020-02,2020
GaiaDR3_1191504471436192512,16.3796,0.013829,1,1,WD-MS binaries,2020-03-01,2020-03,2020
GaiaDR3_1191504471436192512,16.448459,0.014064,4,4,WD-MS binaries,2020-04-01,2020-04,2020
GaiaDR3_1191504471436192512,16.426153,0.014488,8,7,WD-MS binaries,2020-05-01,2020-05,2020
GaiaDR3_1191504471436192512,16.538177,0.014482,11,9,WD-MS binaries,2020-06-01,2020-06,2020
GaiaDR3_1191504471436192512,16.552252,0.014452,9,9,WD-MS binaries,2020-07-01,2020-07,2020
GaiaDR3_1191504471436192512,16.3699095,0.013798999999999999,13,12,WD-MS binaries,2020-08-01,2020-08,2020
GaiaDR3_1191504471436192512,16.205242,0.013328,1,1,WD-MS binaries,2020-09-01,2020-09,2020
GaiaDR3_1191504471436192512,16.476776,0.014165,12,10,WD-MS binaries,2021-01-01,2021-01,2021
GaiaDR3_1191504471436192512,16.343979,0.013509,14,11,WD-MS binaries,2021-02-01,2021-02,2021
GaiaDR3_1191504471436192512,16.516462,0.014422,14,11,WD-MS binaries,2021-03-01,2021-03,2021
GaiaDR3_1191504471436192512,16.465721000000002,0.0141235,13,10,WD-MS binaries,2021-04-01,2021-04,2021
GaiaDR3_1191504471436192512,16.415264,0.013781,29,17,WD-MS binaries,2021-05-01,2021-05,2021
GaiaDR3_1191504471436192512,16.56699,0.014511,9,9,WD-MS binaries,2021-06-01,2021-06,2021
GaiaDR3_1191504471436192512,16.507105,0.014276,9,9,WD-MS binaries,2021-07-01,2021-07,2021
GaiaDR3_1191504471436192512,16.555573,0.014465,9,9,WD-MS binaries,2021-08-01,2021-08,2021
GaiaDR3_1191504471436192512,16.437103,0.014022,5,5,WD-MS binaries,2021-09-01,2021-09,2021
GaiaDR3_1191504471436192512,16.535938,0.014387,1,1,WD-MS binaries,2022-01-01,2022-01,2022
GaiaDR3_1191504471436192512,16.56941,0.014521,5,5,WD-MS binaries,2022-02-01,2022-02,2022
GaiaDR3_1191504471436192512,16.353482999999997,0.013779,2,2,WD-MS binaries,2022-03-01,2022-03,2022
GaiaDR3_1191504471436192512,16.4724485,0.013856,11,10,WD-MS binaries,2022-04-01,2022-04,2022
GaiaDR3_1191504471436192512,16.439295,0.04294,29,13,WD-MS binaries,2022-05-01,2022-05,2022
GaiaDR3_1191504471436192512,16.485712,0.0146295,29,18,WD-MS binaries,2022-06-01,2022-06,2022
GaiaDR3_1191504471436192512,16.482033,0.014182,10,9,WD-MS binaries,2022-07-01,2022-07,2022
GaiaDR3_1191504471436192512,16.4096995,0.0139285,8,8,WD-MS binaries,2022-08-01,2022-08,2022
GaiaDR3_1191504471436192512,16.462144000000002,0.0141335,4,4,WD-MS binaries,2022-09-01,2022-09,2022
GaiaDR3_1191504471436192512,16.584225,0.014583,1,1,WD-MS binaries,2023-01-01,2023-01,2023
GaiaDR3_1191504471436192512,16.428142,0.014435,14,13,WD-MS binaries,2023-04-01,2023-04,2023
GaiaDR3_1191504471436192512,16.430104,0.022394,31,15,WD-MS binaries,2023-05-01,2023-05,2023
GaiaDR3_1191504471436192512,16.427923,0.014085,25,15,WD-MS binaries,2023-06-01,2023-06,2023
GaiaDR3_1191504471436192512,16.39676,0.013889,10,10,WD-MS binaries,2023-07-01,2023-07,2023
GaiaDR3_1191504471436192512,16.423338,0.013974,9,9,WD-MS binaries,2023-08-01,2023-08,2023
GaiaDR3_1191504471436192512,16.2016295,0.013319000000000001,2,2,WD-MS binaries,2024-01-01,2024-01,2024
GaiaDR3_1191504471436192512,16.519526499999998,0.014333499999999999,4,4,WD-MS binaries,2024-02-01,2024-02,2024
GaiaDR3_1191504471436192512,16.41679,0.013952,3,3,WD-MS binaries,2024-03-01,2024-03,2024
GaiaDR3_1191504471436192512,16.5395015,0.014499499999999999,6,6,WD-MS binaries,2024-04-01,2024-04,2024
GaiaDR3_1191504471436192512,16.3586485,0.042884,47,24,WD-MS binaries,2024-05-01,2024-05,2024
GaiaDR3_1191504471436192512,16.47051,0.014388,27,17,WD-MS binaries,2024-06-01,2024-06,2024
GaiaDR3_1191504471436192512,16.4367295,0.013968000000000001,16,12,WD-MS binaries,2024-07-01,2024-07,2024
GaiaDR3_1191504471436192512,16.483674,0.014197999999999999,10,10,WD-MS binaries,2024-08-01,2024-08,2024
GaiaDR3_1191504471436192512,16.418432,0.013957,5,5,WD-MS binaries,2024-09-01,2024-09,2024
GaiaDR3_1191504471436192512,16.600906,0.014653,1,1,WD-MS binaries,2024-12-01,2024-12,2024
GaiaDR3_1191504471436192512,16.448641000000002,0.014066,4,4,WD-MS binaries,2025-01-01,2025-01,2025
GaiaDR3_1191504471436192512,16.385687,0.013892,6,6,WD-MS binaries,2025-02-01,2025-02,2025
GaiaDR3_1191504471436192512,16.434471000000002,0.014016500000000001,6,6,WD-MS binaries,2025-03-01,2025-03,2025
GaiaDR3_1191504471436192512,16.538292,0.014397,6,6,WD-MS binaries,2025-04-01,2025-04,2025
GaiaDR3_1191504471436192512,16.507892499999997,0.0142805,8,8,WD-MS binaries,2025-05-01,2025-05,2025
GaiaDR3_1191504471436192512,16.288437,0.013552,9,9,WD-MS binaries,2025-06-01,2025-06,2025
GaiaDR3_1191504471436192512,16.5350775,0.014386,2,2,WD-MS binaries,2025-07-01,2025-07,2025
GaiaDR3_1191504471436192512,16.53973,0.014402,3,3,WD-MS binaries,2025-08-01,2025-08,2025
GaiaDR3_1191504471436192512,16.269104,0.013498,1,1,WD-MS binaries,2025-09-01,2025-09,2025
GaiaDR3_1228266814506156928,15.893444,0.008313,9,3,unclassified,2018-03-01,2018-03,2018
GaiaDR3_1228266814506156928,15.901667499999999,0.0112245,15,6,unclassified,2018-04-01,2018-04,2018
GaiaDR3_1228266814506156928,15.889411500000001,0.017415,8,6,unclassified,2018-05-01,2018-05,2018
GaiaDR3_1228266814506156928,15.891341,0.011242,13,7,unclassified,2018-06-01,2018-06,2018
GaiaDR3_1228266814506156928,15.89659,0.014383,9,7,unclassified,2018-07-01,2018-07,2018
GaiaDR3_1228266814506156928,15.904587,0.014416,7,7,unclassified,2018-08-01,2018-08,2018
GaiaDR3_1228266814506156928,15.890024,0.014374,1,1,unclassified,2018-09-01,2018-09,2018
GaiaDR3_1228266814506156928,15.9055575,0.0136795,4,2,unclassified,2018-12-01,2018-12,2018
GaiaDR3_1228266814506156928,15.895241,0.011243,17,9,unclassified,2019-01-01,2019-01,2019
GaiaDR3_1228266814506156928,15.890573,0.011242,5,3,unclassified,2019-02-01,2019-02,2019
GaiaDR3_1228266814506156928,15.889771,0.014655999999999999,8,6,unclassified,2019-03-01,2019-03,2019
GaiaDR3_1228266814506156928,15.890252499999999,0.011245,11,6,unclassified,2019-04-01,2019-04,2019
GaiaDR3_1228266814506156928,15.897594,0.011248000000000001,10,6,unclassified,2019-05-01,2019-05,2019
GaiaDR3_1228266814506156928,15.890549,0.01443,14,13,unclassified,2019-06-01,2019-06,2019
GaiaDR3_1228266814506156928,15.89338,0.011243,10,5,unclassified,2019-07-01,2019-07,2019
GaiaDR3_1228266814506156928,15.890735,0.014394,7,7,unclassified,2019-08-01,2019-08,2019
GaiaDR3_1228266814506156928,15.9046425,0.014404,2,2,unclassified,2019-09-01,2019-09,2019
GaiaDR3_1228266814506156928,15.900841,0.015902,4,4,unclassified,2019-12-01,2019-12,2019
GaiaDR3_1228266814506156928,15.885508000000002,0.011237500000000001,16,8,unclassified,2020-01-01,2020-01,2020
GaiaDR3_1228266814506156928,15.886822,0.014445,12,9,unclassified,2020-02-01,2020-02,2020
GaiaDR3_1228266814506156928,15.8804675,0.0128345,4,2,unclassified,2020-03-01,2020-03,2020
GaiaDR3_1228266814506156928,15.885059,0.011254,15,7,unclassified,2020-04-01,2020-04,2020
GaiaDR3_1228266814506156928,15.893399,0.014392,16,11,unclassified,2020-05-01,2020-05,2020
GaiaDR3_1228266814506156928,15.888514,0.0143975,13,12,unclassified,2020-06-01,2020-06,2020
GaiaDR3_1228266814506156928,15.894715,0.0143795,26,18,unclassified,2020-07-01,2020-07,2020
GaiaDR3_1228266814506156928,15.903358,0.0144145,8,6,unclassified,2020-08-01,2020-08,2020
GaiaDR3_1228266814506156928,15.882068499999999,0.017415,5,4,unclassified,2020-12-01,2020-12,2020
GaiaDR3_1228266814506156928,15.8805195,0.0143755,17,14,unclassified,2021-01-01,2021-01,2021
GaiaDR3_1228266814506156928,15.888876499999999,0.014408500000000001,18,18,unclassified,2021-02-01,2021-02,2021
GaiaDR3_1228266814506156928,15.892686000000001,0.0093665,29,12,unclassified,2021-03-01,2021-03,2021
GaiaDR3_1228266814506156928,15.886534999999999,0.0117855,47,22,unclassified,2021-04-01,2021-04,2021
GaiaDR3_1228266814506156928,15.892305,0.011242,55,23,unclassified,2021-05-01,2021-05,2021
GaiaDR3_1228266814506156928,15.889121,0.011244500000000001,37,18,unclassified,2021-06-01,2021-06,2021
GaiaDR3_1228266814506156928,15.888762,0.011244,35,15,unclassified,2021-07-01,2021-07,2021
GaiaDR3_1228266814506156928,15.903503,0.014398,9,7,unclassified,2021-08-01,2021-08,2021
GaiaDR3_1228266814506156928,15.8745,0.011221,2,1,unclassified,2022-01-01,2022-01,2022
GaiaDR3_1228266814506156928,15.874171,0.011229,10,7,unclassified,2022-02-01,2022-02,2022
GaiaDR3_1228266814506156928,15.876012,0.0128005,3,2,unclassified,2022-03-01,2022-03,2022
GaiaDR3_1228266814506156928,15.885988000000001,0.011035,39,14,unclassified,2022-04-01,2022-04,2022
GaiaDR3_1228266814506156928,15.901633,0.010758,31,13,unclassified,2022-05-01,2022-05,2022
GaiaDR3_1228266814506156928,15.890385,0.015915,24,22,unclassified,2022-06-01,2022-06,2022
GaiaDR3_1228266814506156928,15.906431,0.014412,15,9,unclassified,2022-07-01,2022-07,2022
GaiaDR3_1228266814506156928,15.9107315,0.014416499999999999,2,2,unclassified,2022-08-01,2022-08,2022
GaiaDR3_1228266814506156928,15.898369,0.005299,24,3,unclassified,2022-09-01,2022-09,2022
GaiaDR3_1228266814506156928,15.908514,0.017417,5,5,unclassified,2022-12-01,2022-12,2022
GaiaDR3_1228266814506156928,15.8942035,0.014393,4,4,unclassified,2023-01-01,2023-01,2023
GaiaDR3_1228266814506156928,15.9103215,0.014415500000000001,4,4,unclassified,2023-02-01,2023-02,2023
GaiaDR3_1228266814506156928,15.8984195,0.011252999999999999,4,2,unclassified,2023-03-01,2023-03,2023
GaiaDR3_1228266814506156928,15.8905055,0.0106475,48,20,unclassified,2023-04-01,2023-04,2023
GaiaDR3_1228266814506156928,15.893516,0.014404,27,17,unclassified,2023-05-01,2023-05,2023
GaiaDR3_1228266814506156928,15.892918,0.014419,21,17,unclassified,2023-06-01,2023-06,2023
GaiaDR3_1228266814506156928,15.8904225,0.014363,14,10,unclassified,2023-07-01,2023-07,2023
GaiaDR3_1228266814506156928,15.917337,0.015963,4,3,unclassified,2023-08-01,2023-08,2023
