oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,source_id,band,night_mjd,wdj_name,wd_class,paper_variable,paper_periodic,bjd_tdb
749208400007423,236017124,2460114.6668120576,60114.171249999999,17.7906685,0.025394937,0,zr,125.4387754,45.989843899999997,0.606999993,0.0430000015,20230619171238,749,0x8,0x4,19.4400005,26.1960907,0.0405448899,0.11368224,2.63775437e-05,30,2.07599998,2,930093722208184448,zr,60114,,WD-MS binaries,True,True,2460114.6674536532
749208400007423,236017370,2460114.6692656479,60114.173703699998,17.7637634,0.0249696877,0,zr,125.438759,45.989826200000003,0.805000007,-0.0450000018,20230619173704,749,0x8,0x4,19.3999996,26.1833229,0.0390442759,0.106330425,2.48638844e-05,30,2.11400008,2,930093722208184448,zr,60114,,WD-MS binaries,True,True,2460114.6699072444
749208400007423,236017618,2460114.6717424369,60114.176180599999,17.7399673,0.0246023685,0,zr,125.4387172,45.9898363,0.677999973,-0.0240000002,20230619176181,749,0x8,0x4,19.9899998,26.1896877,0.0319976993,0.101611659,1.51373279e-05,30,2.15300012,2,930093722208184448,zr,60114,,WD-MS binaries,True,True,2460114.6723840344
749208400007423,236017865,2460114.6742191291,60114.1786574,17.7976723,0.0255073868,0,zr,125.4387483,45.989853699999998,0.933000028,0.119000003,20230619178646,749,0x8,0x4,19.9899998,26.1784954,0.0335222147,0.108537614,1.63942441e-05,30,2.19400001,2,930093722208184448,zr,60114,,WD-MS binaries,True,True,2460114.6748607247
749208400007423,236018112,2460114.6766843204,60114.1811227,17.7666588,0.0250149425,0,zr,125.43876109999999,45.989856099999997,0.589999974,-0.0209999997,20230619181111,749,0x8,0x4,20.25,26.1766071,0.0308707505,0.107800268,1.38751157e-05,30,2.23600006,2,930093722208184448,zr,60114,,WD-MS binaries,True,True,2460114.6773259155
749208400007423,236117596,2460115.6714797374,60115.175960599998,17.7783089,0.025198264,0,zr,125.4387483,45.989830099999999,0.953000009,-0.104000002,20230620175949,749,0x8,0x4,19.8299999,26.0651741,0.0357261635,0.11532902,1.87161531e-05,30,2.19400001,2,930093722208184448,zr,60115,,WD-MS binaries,True,True,2460115.6721212883
749208400007423,236118314,2460115.6786669279,60115.183148099997,17.7315483,0.0244743656,0,zr,125.4387206,45.989849100000001,0.38499999,0.0189999994,20230620183148,749,0x8,0x4,19.8299999,25.9258442,0.0388852879,0.11110498,2.22932031e-05,30,2.32299995,2,930093722208184448,zr,60115,,WD-MS binaries,True,True,2460115.6793084792
749208400007423,236217163,2460116.6671098266,60116.171631899997,17.8544159,0.0264459345,0,zr,125.4387253,45.989823800000003,1.37899995,-0.0350000001,20230621171620,749,0x8,0x4,19.7800007,26.1619034,0.0367524549,0.112075679,2.03339605e-05,30,2.16799998,2,930093722208184448,zr,60116,,WD-MS binaries,True,True,2460116.6677513332
749208400007423,236217402,2460116.6695056278,60116.1740278,17.7293396,0.0244409442,0,zr,125.43875130000001,45.989825000000003,0.605000019,0.0520000011,20230621174016,749,0x8,0x4,19.8600006,26.1620216,0.0367890187,0.106464587,2.00174472e-05,30,2.20799994,2,930093722208184448,zr,60116,,WD-MS binaries,True,True,2460116.6701471335
749208400007423,236217642,2460116.6719013248,60116.176423600002,17.7556458,0.0248434581,0,zr,125.43869429999999,45.989782099999999,0.541999996,0.0109999999,20230621176412,749,0x8,0x4,19.4899998,26.138464,0.0427014641,0.123119593,2.85001788e-05,30,2.24900007,2,930093722208184448,zr,60116,,WD-MS binaries,True,True,2460116.6725428337
749208400007423,243749436,2460191.9908154015,60191.494363400001,17.7394829,0.0245949812,0,zr,125.43871799999999,45.989828799999998,0.616999984,0.00200000009,20230904494282,749,0x8,0x4,20.5200005,26.194809,0.0272898991,0.115601443,1.10092342e-05,30,2.17499995,1,930093722208184448,zr,60191,,WD-MS binaries,True,True,2460191.9914534464
749208400007423,243749689,2460191.9933502637,60191.496898099998,17.7552567,0.0248374399,0,zr,125.43874889999999,45.989840899999997,0.992999971,0.0170000009,20230904496759,749,0x8,0x4,20.5,26.2066441,0.0274256822,0.115819171,1.10324909e-05,30,2.13400006,1,930093722208184448,zr,60191,,WD-MS binaries,True,True,2460191.9939883095
749208400007423,243749944,2460191.9958967273,60191.499444399997,17.725214,0.0243787076,0,zr,125.43877120000001,45.989856099999997,0.391000003,0.0189999994,20230904499294,749,0x8,0x4,20.3600006,26.2015724,0.0285083763,0.118255399,1.20290424e-05,30,2.09500003,1,930093722208184448,zr,60191,,WD-MS binaries,True,True,2460191.9965347727
749208400007423,243750197,2460191.9984316896,60191.501979200002,17.7447834,0.024676051,0,zr,125.4387492,45.989826000000001,0.620999992,0.0379999988,20230904501829,749,0x8,0x4,20.5499992,26.2200928,0.0258836634,0.106312521,9.92226978e-06,30,2.05699992,1,930093722208184448,zr,60191,,WD-MS binaries,True,True,2460191.9990697359
749208400007423,243750452,2460192.0009781523,60191.5045255,17.7018585,0.0240309034,0,zr,125.4387655,45.989825199999999,0.623000026,0.0309999995,20230904504387,749,0x8,0x4,20.3700008,26.2131615,0.0274173301,0.112424545,1.10917981e-05,30,2.01999998,1,930093722208184448,zr,60191,,WD-MS binaries,True,True,2460192.0016161990
749208400007423,243849682,2460192.993344774,60192.496828700001,17.7074604,0.0241136476,0,zr,125.4387303,45.989832900000003,0.437999994,0.0120000001,20230905496829,749,0x8,0x4,21,26.2034931,0.0248092618,0.112759173,9.04366698e-06,30,2.09299994,1,930093722208184448,zr,60192,,WD-MS binaries,True,True,2460192.9939827733
749208400007423,243849937,2460192.99589124,60192.499374999999,17.7206154,0.0243096352,0,zr,125.4387507,45.989841400000003,0.503000021,-0.023,20230905499363,749,0x8,0x4,20.9400005,26.2086582,0.022888653,0.111170538,7.71443501e-06,30,2.05500007,1,930093722208184448,zr,60192,,WD-MS binaries,True,True,2460192.9965292392
749208400007423,243850190,2460192.9984261058,60192.501909699997,17.7057743,0.0240886901,0,zr,125.4387267,45.989818700000001,1.36099994,0.114,20230905501910,749,0x8,0x4,20.9799995,26.2047749,0.0233890042,0.109280214,8.07184551e-06,30,2.01799989,1,930093722208184448,zr,60192,,WD-MS binaries,True,True,2460192.9990641051
749208400007423,243850445,2460193.0009725722,60192.504456000002,17.6469116,0.0232421625,0,zr,125.4387334,45.989826600000001,1.16999996,0.0659999996,20230905504444,749,0x8,0x4,20.9400005,26.2029018,0.0241017323,0.108295314,8.54128302e-06,30,1.98300004,1,930093722208184448,zr,60192,,WD-MS binaries,True,True,2460193.0016105711
749208400007423,243850699,2460193.0035074381,60192.5069907,17.7048721,0.0240753554,0,zr,125.4387211,45.989826200000003,1.10000002,0.0979999974,20230905506991,749,0x8,0x4,21.0300007,26.20681,0.0235481244,0.107168794,8.154022e-06,30,1.949,1,930093722208184448,zr,60192,,WD-MS binaries,True,True,2460193.0041454365
749208400007423,243949751,2460193.9940926931,60193.497511599999,17.6561165,0.0233714543,0,zr,125.4387821,45.9898588,1.171,-0.0199999996,20230906497396,749,0x8,0x4,20.7099991,26.225111,0.0232922584,0.106481299,7.9479687e-06,30,2.04200006,1,930093722208184448,zr,60193,,WD-MS binaries,True,True,2460193.9947306467
749208400007423,243949998,2460193.9965696586,60193.499988399999,17.6321831,0.0230375789,0,zr,125.4387347,45.989837100000003,0.856999993,-0.0370000005,20230906499873,749,0x8,0x4,20.7999992,26.2221317,0.022788208,0.107993603,7.62721402e-06,30,2.00699997,1,930093722208184448,zr,60193,,WD-MS binaries,True,True,2460193.9972076113
749208400007423,243950246,2460193.9990467224,60193.5024653,17.6584034,0.0234037656,0,zr,125.4387431,45.989830599999998,0.625,0.00300000003,20230906502350,749,0x8,0x4,20.9699993,26.2283401,0.0240078401,0.102134205,8.48836589e-06,30,1.97300005,1,930093722208184448,zr,60193,,WD-MS binaries,True,True,2460193.9996846756
749208400007423,243952005,2460194.0166404899,60193.520057900001,17.6906395,0.0238665268,0,zr,125.43874940000001,45.989832100000001,0.433999985,-0.0149999997,20230906519942,749,0x8,0x4,20.0200005,26.2483768,0.0373937301,0.104046136,2.05831711e-05,30,1.76400006,1,930093722208184448,zr,60193,,WD-MS binaries,True,True,2460194.0172784426
749208400007423,244049799,2460194.9946448454,60194.497997699997,17.5871677,0.0224297624,0,zr,125.4387449,45.9898363,0.643999994,0.00200000009,20230907497998,749,0x8,0x4,20.9799995,26.2220116,0.0239590779,0.112476543,8.51326968e-06,30,1.99699998,1,930093722208184448,zr,60194,,WD-MS binaries,True,True,2460194.9952827524
749208400007423,244050050,2460194.9971566116,60194.5005093,17.6133404,0.0227799974,0,zr,125.438788,45.989813099999999,0.815999985,0.050999999,20230907500498,749,0x8,0x4,20.7099991,26.2251701,0.025052391,0.117677905,9.18564183e-06,30,1.96300006,1,930093722208184448,zr,60194,,WD-MS binaries,True,True,2460194.9977945215
749208400007423,244050297,2460194.9996219822,60194.502974499999,17.6523819,0.023318857,0,zr,125.43870750000001,45.989830099999999,1.00600004,0.123000003,20230907502975,749,0x8,0x4,20.9699993,26.2281818,0.0238623004,0.115635902,8.36506479e-06,30,1.92999995,1,930093722208184448,zr,60194,,WD-MS binaries,True,True,2460195.0002598874
749208400007423,244050546,2460195.002110648,60194.505463000001,17.6268787,0.0229646116,0,zr,125.4387419,45.989826399999998,1.07500005,0.0329999998,20230907505451,749,0x8,0x4,21.0300007,26.2266617,0.0247196108,0.11405044,9.02974807e-06,30,1.89900005,1,930093722208184448,zr,60194,,WD-MS binaries,True,True,2460195.0027485550
749208400007423,244050793,2460195.0045876149,60194.507939800002,17.6365891,0.0230984744,0,zr,125.4387341,45.989812399999998,0.44600001,0.0109999999,20230907507940,749,0x8,0x4,20.8799992,26.2333565,0.0224741939,0.115143575,7.43253895e-06,30,1.86899996,1,930093722208184448,zr,60194,,WD-MS binaries,True,True,2460195.0052255220
749208400007423,246648717,2460220.9858375606,60220.487175900002,17.7021294,0.024034908,0,zr,125.4387108,45.989831899999999,0.58099997,0.064000003,20231003487176,749,0x8,0x4,20.4400005,26.2440968,0.0302385502,0.109838992,1.35527725e-05,30,1.43200004,2,930093722208184448,zr,60220,,WD-MS binaries,True,True,2460220.9864742681
749208400007423,246650634,2460221.0050059198,60220.506342599998,17.7036648,0.0240575448,0,zr,125.4387407,45.989834399999999,0.832000017,-0.0320000015,20231003506343,749,0x8,0x4,20.6800003,26.2525101,0.0265871733,0.119184434,1.04745977e-05,30,1.32700002,1,930093722208184448,zr,60220,,WD-MS binaries,True,True,2460221.0056426283
749208400007423,246653373,2460221.0324040917,60220.533738400001,17.7752132,0.0251493566,0,zr,125.4387359,45.989829399999998,1.37300003,0.0850000009,20231003533727,749,0x8,0x4,20.6100006,26.2749176,0.025785977,0.104025185,9.86892337e-06,30,1.21300006,2,930093722208184448,zr,60220,,WD-MS binaries,True,True,2460221.0330407987
749208400007423,246749318,2460221.9919312457,60221.493182899998,17.6532459,0.0233310126,0,zr,125.43876520000001,45.989797500000002,0.629000008,-0.00899999961,20231004493183,749,0x8,0x4,20.1599998,26.2679996,0.0332779922,0.10971918,1.63003897e-05,30,1.38100004,2,930093722208184448,zr,60221,,WD-MS binaries,True,True,2460221.9925679117
749208400007423,246849282,2460222.9916590145,60222.492824100002,17.5872612,0.0224309899,0,zr,125.43873499999999,45.989835800000002,0.368000001,0.0219999999,20231005492812,749,0x8,0x4,20.5200005,26.2718372,0.0293003507,0.11405284,1.26787463e-05,30,1.36800003,1,930093722208184448,zr,60222,,WD-MS binaries,True,True,2460222.9922956312
749208400007423,246849377,2460222.9926080978,60222.493773100003,17.6431351,0.0231894385,0,zr,125.43873379999999,45.989844099999999,0.755999982,0.0670000017,20231005493762,749,0x8,0x4,20.6900005,26.2596951,0.0257553514,0.112835363,9.76734555e-06,30,1.36300004,2,930093722208184448,zr,60222,,WD-MS binaries,True,True,2460222.9932447141
749208400007423,246948300,2460223.9819303532,60223.483009299998,17.5900536,0.0224679578,0,zr,125.4387084,45.989821800000001,0.513999999,-0.0149999997,20231006483009,749,0x8,0x4,20.9099998,26.255825,0.0238802768,0.110335104,8.38801861e-06,30,1.40799999,2,930093722208184448,zr,60223,,WD-MS binaries,True,True,2460223.9825669234
749208400007423,247040482,2460224.9038279136,60224.404826400001,17.4828033,0.0211169496,0,zr,125.438827,45.989842000000003,0.605000019,-0.0359999985,20231007404815,749,0x8,0x4,20.3199997,26.1949196,0.0289136823,0.122089073,1.23049249e-05,30,2.16599989,2,930093722208184448,zr,60224,,WD-MS binaries,True,True,2460224.9044644483
749208400007423,247050972,2460225.0087329843,60224.509722199997,17.560957,0.0220876448,0,zr,125.4387289,45.989823800000003,0.314999998,-0,20231007509711,749,0x8,0x4,21.2800007,26.2613277,0.024587743,0.102740988,8.83521352e-06,30,1.26300001,1,930093722208184448,zr,60224,,WD-MS binaries,True,True,2460225.0093695088
749208400007423,247145009,2460225.9491858375,60225.450092599996,17.5056992,0.0213938244,0,zr,125.4387444,45.989820100000003,0.596000016,0.0240000002,20231008450093,749,0x8,0x4,20.9500008,26.2304096,0.025052987,0.103789046,9.30871738e-06,30,1.60099995,2,930093722208184448,zr,60225,,WD-MS binaries,True,True,2460225.9498223197
749208400007423,247150770,2460226.0068066437,60225.5077083,17.5285149,0.0216758549,0,zr,125.43873790000001,45.989826200000003,0.532000005,-0.0329999998,20231008507708,749,0x8,0x4,21.2900009,26.2459812,0.0231977478,0.0986122265,7.91217644e-06,30,1.25999999,2,930093722208184448,zr,60225,,WD-MS binaries,True,True,2460226.0074431226
749208400007423,247549424,2460229.9936987814,60229.4942477,17.4827824,0.0211166907,0,zr,125.4388829,45.989856899999999,1.51600003,0.0689999983,20231012494248,749,0x8,0x4,19.75,26.250433,0.0376656726,0.121129587,2.11061961e-05,30,1.26999998,2,930093722208184448,zr,60229,,WD-MS binaries,True,True,2460229.9943350861
749208400007423,247549519,2460229.9946479774,60229.495196800002,17.4524612,0.0207592901,0,zr,125.4387195,45.989865700000003,1.33299994,0.0680000037,20231012495185,749,0x8,0x4,19.9400005,26.2640858,0.0364802256,0.106399156,1.96145775e-05,30,1.26600003,1,930093722208184448,zr,60229,,WD-MS binaries,True,True,2460229.9952842710
749208400007423,247551195,2460230.0114086745,60229.511956000002,17.5240993,0.0216207914,0,zr,125.4387785,45.989860899999996,1.34300005,-0.0130000003,20231012511956,749,0x8,0x4,19.9200001,26.2714767,0.037332017,0.107904278,2.07112371e-05,30,1.204,2,930093722208184448,zr,60229,,WD-MS binaries,True,True,2460230.0120449718
749208400007423,247650884,2460231.0083841025,60230.5088426,17.5179977,0.0215450879,0,zr,125.438732,45.989834299999998,1.00999999,0.0689999983,20231013508831,749,0x8,0x4,21.4500008,26.2824421,0.0207425524,0.095508635,6.29467149e-06,30,1.20500004,2,930093722208184448,zr,60230,,WD-MS binaries,True,True,2460231.0090203513
749208400007423,247849368,2460232.9933994906,60232.493680599997,17.5489044,0.0219331644,0,zr,125.438721,45.989812399999998,0.388999999,-0.00600000005,20231015493681,749,0x8,0x4,21.7099991,26.2801418,0.0246467274,0.0981381461,8.9572477e-06,30,1.24000001,1,930093722208184448,zr,60232,,WD-MS binaries,True,True,2460232.9940356491
749208400007423,247945418,2460233.9539947174,60233.454189800002,17.7111664,0.0241686031,0,zr,125.4387084,45.989836199999999,0.298000008,0.00100000005,20231016454178,749,0x8,0x4,21.4500008,26.2600708,0.0210310612,0.103463762,6.52734934e-06,30,1.41700006,2,930093722208184448,zr,60233,,WD-MS binaries,True,True,2460233.9546308303
749208400007423,247949177,2460233.9915791103,60233.491770799999,17.6062145,0.0226837695,0,zr,125.4387231,45.989819900000001,1.05299997,0.0240000002,20231016491771,749,0x8,0x4,21.5300007,26.280714,0.0212419871,0.104805402,6.66551932e-06,30,1.23699999,2,930093722208184448,zr,60233,,WD-MS binaries,True,True,2460233.9922152227
749208400007423,248043004,2460234.9299387261,60234.430046300004,17.7616463,0.024936676,0,zr,125.4387206,45.9898138,1.33399999,-0.00200000009,20231017430046,749,0x8,0x4,21.5499992,26.2431355,0.0213567521,0.103817843,6.69596193e-06,30,1.56400001,1,930093722208184448,zr,60234,,WD-MS binaries,True,True,2460234.9305747957
749208400007423,248144464,2460235.9446247215,60235.444641200003,17.7637844,0.024970023,0,zr,125.43872349999999,45.989846499999999,0.80400002,0.0960000008,20231018444641,749,0x8,0x4,21.4300003,26.2656479,0.0208726078,0.105918862,6.43001658e-06,30,1.44200003,2,930093722208184448,zr,60235,,WD-MS binaries,True,True,2460235.9452607441
749208400007423,248248836,2460236.9884454021,60236.488368099999,17.7461281,0.0246966835,0,zr,125.4387412,45.989837000000001,0.423999995,-0.00700000022,20231019488356,749,0x8,0x4,21.1399994,26.2782612,0.0214813724,0.111203372,6.85601981e-06,30,1.21899998,1,930093722208184448,zr,60236,,WD-MS binaries,True,True,2460236.9890813786
749208400007423,248248930,2460236.9893829869,60236.4893056,17.7164993,0.0242480468,0,zr,125.4387401,45.989837700000002,0.31099999,0.0140000004,20231019489306,749,0x8,0x4,21.2399998,26.2786446,0.0207624696,0.105674975,6.34330354e-06,30,1.21599996,2,930093722208184448,zr,60236,,WD-MS binaries,True,True,2460236.9900189633
749208400007423,248339555,2460237.8957143454,60237.3955556,17.7663574,0.0250102244,0,zr,125.4387011,45.989828699999997,1.17900002,0.0219999999,20231020395556,749,0x8,0x4,21.3700008,26.2140961,0.0209881831,0.106729165,6.53564393e-06,30,1.81099999,2,930093722208184448,zr,60237,,WD-MS binaries,True,True,2460237.8963502781
749208400007423,248449600,2460238.9962645802,60238.496006900001,17.7704792,0.0250748433,0,zr,125.438737,45.989813099999999,1.67799997,0.109999999,20231021496007,749,0x8,0x4,21.6900005,26.2757893,0.0230930764,0.10097865,7.90268587e-06,30,1.176,1,930093722208184448,zr,60238,,WD-MS binaries,True,True,2460238.9969004649
749208400007423,248449695,2460238.9972137674,60238.496956000003,17.7589931,0.0248953905,0,zr,125.43872570000001,45.989843100000002,0.643000007,0.0700000003,20231021496944,749,0x8,0x4,21.6599998,26.2962933,0.0209344253,0.0976588205,6.47500747e-06,30,1.17400002,2,930093722208184448,zr,60238,,WD-MS binaries,True,True,2460238.9978496507
749208400007423,248450521,2460239.0054784138,60238.505219899998,17.6965904,0.023953503,0,zr,125.4387151,45.989812200000003,1.23199999,0.0390000008,20231021505208,749,0x8,0x4,21.5799999,26.2927113,0.020799119,0.0984105691,6.39072778e-06,30,1.14999998,2,930093722208184448,zr,60238,,WD-MS binaries,True,True,2460239.0061142966
749208400007423,248543402,2460239.9343696828,60239.434027800002,17.7694855,0.0250592344,0,zr,125.4387354,45.989831600000002,0.737999976,-0.0410000011,20231022434028,749,0x8,0x4,21.1499996,26.2859783,0.0216546617,0.103280567,6.88897899e-06,30,1.44000006,2,930093722208184448,zr,60239,,WD-MS binaries,True,True,2460239.9350055247
749208400007423,248551678,2460240.0171317612,60239.516782400002,17.7472553,0.0247140042,0,zr,125.43873240000001,45.989824400000003,1.89699996,0.162,20231022516782,749,0x8,0x4,21.6200008,26.3015022,0.0214012843,0.10404072,6.66784308e-06,30,1.11600006,2,930093722208184448,zr,60239,,WD-MS binaries,True,True,2460240.0177675989
749208400007423,248741270,2460241.9132276662,60241.412708299998,17.805584,0.0256353095,0,zr,125.4387632,45.989805099999998,1.245,0.0109999999,20231024412697,749,0x8,0x4,20.2000008,26.2239151,0.0326027498,0.113898158,1.55880698e-05,30,1.551,2,930093722208184448,zr,60241,,WD-MS binaries,True,True,2460241.9138634200
749208400007423,248750900,2460242.0095326565,60241.509004599997,17.7906685,0.025394937,0,zr,125.43875180000001,45.989839500000002,1.05400002,0.0289999992,20231024509005,749,0x8,0x4,20.9200001,26.2893105,0.0224685632,0.0908512995,7.41781332e-06,30,1.12100005,1,930093722208184448,zr,60241,,WD-MS binaries,True,True,2460242.0101684043
749208400007423,248750995,2460242.0104818433,60241.509953699999,17.7819252,0.0252555627,0,zr,125.4387195,45.989813499999997,0.619000018,-0.00899999961,20231024509942,749,0x8,0x4,20.8899994,26.2835884,0.0222137701,0.097034581,7.26746885e-06,30,1.11899996,2,930093722208184448,zr,60241,,WD-MS binaries,True,True,2460242.0111175897
749208400007423,248845730,2460242.9579161466,60242.457303199997,17.787365,0.025342131,0,zr,125.4387055,45.989830699999999,0.999000013,-0.0209999997,20231025457303,749,0x8,0x4,21.8600006,26.2850323,0.0267849732,0.104411818,1.05644549e-05,30,1.27699995,2,930093722208184448,zr,60242,,WD-MS binaries,True,True,2460242.9585518483
749208400007423,248851648,2460243.0170997698,60242.516481500003,17.8063393,0.0256475564,0,zr,125.4387255,45.989835300000003,0.662999988,-0.0219999999,20231025516481,749,0x8,0x4,21.9200001,26.2937279,0.0313058496,0.0994093865,1.44011028e-05,30,1.10000002,2,930093722208184448,zr,60242,,WD-MS binaries,True,True,2460243.0177354701
749208400007423,249048327,2460244.9840694289,60244.483275500002,17.8111954,0.0257265996,0,zr,125.4387248,45.989849399999997,0.550999999,0.0560000017,20231027483264,749,0x8,0x4,20.8400002,26.2906227,0.0239406899,0.107629627,8.32202295e-06,30,1.16600001,2,930093722208184448,zr,60244,,WD-MS binaries,True,True,2460244.9847050393
749208400007423,249151449,2460246.0153764677,60245.514490699999,17.7507477,0.0247677751,0,zr,125.4387444,45.9898399,0.746999979,0.00100000005,20231028514491,749,0x8,0x4,20.5499992,26.3033409,0.0237583295,0.111213461,8.23823848e-06,30,1.08899999,1,930093722208184448,zr,60245,,WD-MS binaries,True,True,2460246.0160120330
749208400007423,249549828,2460249.9995251284,60249.498287000002,17.6645775,0.02349131,0,zr,125.4387273,45.989868199999997,0.545000017,-0.0149999997,20231101498287,749,0x8,0x4,19.6499996,26.1282997,0.0378812142,0.122350812,2.15788004e-05,30,1.09800005,2,930093722208184448,zr,60249,,WD-MS binaries,True,True,2460250.0001605107
749208400007423,249633563,2460250.8369481023,60250.335636600001,17.5035057,0.0213670358,0,zr,125.4387072,45.989844099999999,0.828999996,-0.0170000009,20231102335625,749,0x8,0x4,20.1700001,26.2219067,0.037050426,0.116941884,2.04172684e-05,30,2.13800001,2,930093722208184448,zr,60250,,WD-MS binaries,True,True,2460250.8375834455
749208400007423,249642386,2460250.925185001,60250.423865700002,17.524332,0.0216236841,0,zr,125.4387225,45.989837000000001,0.564999998,0.00499999989,20231102423854,749,0x8,0x4,20.9400005,26.2709408,0.0245638005,0.108119346,8.90349293e-06,30,1.33000004,1,930093722208184448,zr,60250,,WD-MS binaries,True,True,2460250.9258203413
749208400007423,249642480,2460250.9261225844,60250.424803200003,17.5174141,0.0215378646,0,zr,125.43871900000001,45.989842199999998,0.782000005,0.0370000005,20231102424803,749,0x8,0x4,20.8999996,26.2820034,0.0249506496,0.109342329,9.15533474e-06,30,1.32500005,2,930093722208184448,zr,60250,,WD-MS binaries,True,True,2460250.9267579243
749208400007423,249742266,2460251.9240686102,60251.422661999997,17.5073299,0.0214137807,0,zr,125.4387241,45.989825000000003,0.680999994,-0.0280000009,20231103422616,749,0x8,0x4,21.0100002,26.2819252,0.0291164722,0.103322417,1.24658891e-05,30,1.32200003,2,930093722208184448,zr,60251,,WD-MS binaries,True,True,2460251.9247039058
749208400007423,249746579,2460251.9672089973,60251.465798600002,17.5686722,0.0221874639,0,zr,125.43873689999999,45.989821499999998,0.660000026,-0.0590000004,20231103465799,749,0x8,0x4,20.7700005,26.2930431,0.0233509354,0.114065878,7.97247867e-06,30,1.16100001,2,930093722208184448,zr,60251,,WD-MS binaries,True,True,2460251.9678442916
749208400007423,249843068,2460252.9321772624,60252.430682899998,17.4744682,0.0210176557,0,zr,125.4387243,45.989829,0.529999971,0.0120000001,20231104430671,749,0x8,0x4,21.0499992,26.2830429,0.0234807488,0.110121362,8.11775408e-06,30,1.27400005,2,930093722208184448,zr,60252,,WD-MS binaries,True,True,2460252.9328125119
749208400007423,249843162,2460252.9331148453,60252.431620399999,17.4929848,0.0212393105,0,zr,125.43871470000001,45.989837899999998,0.883000016,0.0240000002,20231104431620,749,0x8,0x4,21.0100002,26.2865276,0.0219360013,0.111392953,7.07096433e-06,30,1.26999998,1,930093722208184448,zr,60252,,WD-MS binaries,True,True,2460252.9337500939
749208400007423,249931619,2460253.8177631265,60253.316192099999,17.6884823,0.0238351319,0,zr,125.4387251,45.989829399999998,0.425000012,-0.0160000008,20231105315891,749,0x8,0x4,20.75,26.2006607,0.0250808485,0.107971743,9.29885391e-06,30,2.33400011,2,930093722208184448,zr,60253,,WD-MS binaries,True,True,2460253.8183983359
749208400007423,249948943,2460253.9910190245,60253.489432900002,17.5584812,0.0220557656,0,zr,125.4387181,45.989839199999999,0.259000003,-0.0140000004,20231105489410,749,0x8,0x4,21.4200001,26.3027802,0.0229358748,0.100641824,7.70879888e-06,30,1.09500003,2,930093722208184448,zr,60253,,WD-MS binaries,True,True,2460253.9916542256
749208400007423,250048951,2460254.9911862412,60254.4895139,17.5379105,0.0217938069,0,zr,125.4387133,45.989837199999997,0.862999976,-0.0250000004,20231106489502,749,0x8,0x4,21.2999992,26.3014431,0.0215748549,0.101751477,6.83706685e-06,30,1.09000003,1,930093722208184448,zr,60254,,WD-MS binaries,True,True,2460254.9918213966
749208400007423,250049045,2460254.9921238213,60254.490451400001,17.5150948,0.0215092301,0,zr,125.4387292,45.989834700000003,0.342999995,-0,20231106490451,749,0x8,0x4,21.4699993,26.3026104,0.0204016287,0.100996397,6.0778857e-06,30,1.08800006,2,930093722208184448,zr,60254,,WD-MS binaries,True,True,2460254.9927589777
749208400007423,250051106,2460255.012738999,60254.511064799997,17.5469284,0.021908015,0,zr,125.4387243,45.9898217,0.815999985,-0.0170000009,20231106511053,749,0x8,0x4,21.5499992,26.3070583,0.0234020445,0.100922473,8.10616984e-06,30,1.05900002,2,930093722208184448,zr,60254,,WD-MS binaries,True,True,2460255.0133741545
749208400007423,250248428,2460256.9861253402,60256.484282400001,17.5305061,0.0217007715,0,zr,125.4387437,45.9898588,1.04299998,0.00899999961,20231108484282,749,0x8,0x4,20.3400002,26.2960224,0.0293845609,0.103268839,1.27771164e-05,30,1.08899999,2,930093722208184448,zr,60256,,WD-MS binaries,True,True,2460256.9867604068
749208400007423,250341174,2460257.9136692579,60257.411747700004,17.6272392,0.0229695514,0,zr,125.4387363,45.989837199999997,0.964999974,0.0219999999,20231109411725,749,0x8,0x4,20.7700005,26.2733994,0.0258089676,0.105676599,9.70716337e-06,30,1.29700005,2,930093722208184448,zr,60257,,WD-MS binaries,True,True,2460257.9143042825
749208400007423,250443292,2460258.9349358459,60258.432928200004,17.6272469,0.0229696687,0,zr,125.4387328,45.989829200000003,0.531000018,0.0189999994,20231110432928,749,0x8,0x4,21.1499996,26.2703018,0.0222053733,0.110901445,7.28996565e-06,30,1.20299995,2,930093722208184448,zr,60258,,WD-MS binaries,True,True,2460258.9355708240
749208400007423,250446618,2460258.968191056,60258.4661806,17.5886211,0.0224489812,0,zr,125.4387148,45.989842099999997,0.708999991,-0.00499999989,20231110466169,749,0x8,0x4,21.3299999,26.2743263,0.0212780274,0.104565203,6.71964835e-06,30,1.11300004,1,930093722208184448,zr,60258,,WD-MS binaries,True,True,2460258.9688260313
749208400007423,250446711,2460258.9691286348,60258.467118100001,17.5757523,0.0222797096,0,zr,125.4387193,45.989834199999997,1.30700004,0.109999999,20231110467118,749,0x8,0x4,21.3199997,26.2734756,0.0212042909,0.104939178,6.71763246e-06,30,1.11099994,2,930093722208184448,zr,60258,,WD-MS binaries,True,True,2460258.9697636105
