source_id,night_mjd,night_date,mag_binned,mag_err,n_exp,wd_class,year
GaiaDR3_3446909137068558464,58437,2018-11-15,15.557076,0.008787,2,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58438,2018-11-16,15.520525,0.011046,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58439,2018-11-17,15.52074,0.011046,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58440,2018-11-18,15.510635,0.013665,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58441,2018-11-19,15.490947,0.01363,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58443,2018-11-21,15.523255,0.012848,2,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58450,2018-11-28,15.523524,0.013688,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58457,2018-12-05,15.529878,0.013699,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58464,2018-12-12,15.540057,0.013717,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58465,2018-12-13,15.534141,0.013706,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58466,2018-12-14,15.522758,0.013686,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58469,2018-12-17,15.539398,0.013716,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58472,2018-12-20,15.562758,0.013758,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58475,2018-12-23,15.518374,0.013678,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58483,2018-12-31,15.548525,0.011092,1,ZZ Ceti,2018
GaiaDR3_3446909137068558464,58487,2019-01-04,15.539752,0.012638,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58488,2019-01-05,15.535481,0.011984,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58491,2019-01-08,15.531917,0.013702,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58493,2019-01-10,15.557647,0.013749,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58495,2019-01-12,15.550686,0.013736,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58503,2019-01-20,15.558676,0.013751,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58505,2019-01-22,15.561904,0.013756,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58507,2019-01-24,15.49981,0.013646,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58509,2019-01-26,15.507459,0.013659,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58510,2019-01-27,15.522827,0.013686,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58511,2019-01-28,15.494195,0.013636,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58514,2019-01-31,15.486407,0.013623,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58522,2019-02-08,15.560263,0.013753,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58523,2019-02-09,15.521706,0.013684,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58524,2019-02-10,15.552063,0.013739,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58534,2019-02-20,15.512393,0.013668,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58540,2019-02-26,15.513531,0.01367,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58542,2019-02-28,15.5326,0.013704,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58547,2019-03-05,15.512279,0.013668,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58561,2019-03-19,15.499871,0.013646,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58562,2019-03-20,15.56682,0.013765,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58567,2019-03-25,15.525939,0.013692,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58568,2019-03-26,15.512654,0.013668,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58573,2019-03-31,15.527011,0.013694,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58582,2019-04-09,15.505498,0.013656,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58585,2019-04-12,15.546618,0.013729,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58586,2019-04-13,15.556427,0.013746,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58587,2019-04-14,15.532481,0.013703,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58694,2019-07-30,15.517262,0.013676,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58698,2019-08-03,15.541367,0.013719,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58701,2019-08-06,15.487941,0.013625,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58705,2019-08-10,15.507326,0.013659,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58708,2019-08-13,15.493367,0.013635,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58712,2019-08-17,15.531018,0.013701,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58718,2019-08-23,15.542641,0.013722,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58724,2019-08-29,15.505093,0.013655,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58727,2019-09-01,15.491664,0.013632,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58730,2019-09-04,15.518881,0.00874,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58732,2019-09-06,15.518697,0.013679,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58734,2019-09-08,15.56149,0.011114,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58735,2019-09-09,15.515492,0.013673,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58737,2019-09-11,15.562133,0.00786,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58738,2019-09-12,15.52567,0.013691,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58741,2019-09-15,15.513802,0.01367,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58744,2019-09-18,15.526757,0.013693,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58749,2019-09-23,15.539162,0.006404,3,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58751,2019-09-25,15.55774,0.007854,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58756,2019-09-30,15.517452,0.013677,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58758,2019-10-02,15.502143,0.007789,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58759,2019-10-03,15.516814,0.013676,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58760,2019-10-04,15.514018,0.009461,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58763,2019-10-07,15.533028,0.013704,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58766,2019-10-10,15.545926,0.00975,3,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58767,2019-10-11,15.554939,0.008524,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58768,2019-10-12,15.5465,0.021948,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58772,2019-10-16,15.551758,0.013738,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58776,2019-10-20,15.564114,0.01376,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58777,2019-10-21,15.526989,0.018387,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58779,2019-10-23,15.518937,0.008569,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58786,2019-10-30,15.527006,0.007818,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58788,2019-11-01,15.530598,0.009674,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58790,2019-11-03,15.505033,0.013655,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58791,2019-11-04,15.519713,0.009674,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58794,2019-11-07,15.546626,0.009708,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58795,2019-11-08,15.516329,0.013675,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58796,2019-11-09,15.544072,0.013724,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58797,2019-11-10,15.540513,0.009137,5,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58799,2019-11-12,15.541976,0.01372,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58800,2019-11-13,15.535939,0.01371,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58803,2019-11-16,15.550073,0.013735,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58804,2019-11-17,15.491811,0.013632,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58805,2019-11-18,15.511402,0.013666,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58806,2019-11-19,15.511211,0.010748,5,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58811,2019-11-24,15.516427,0.013675,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58812,2019-11-25,15.491275,0.013631,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58819,2019-12-02,15.504409,0.012012,2,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58831,2019-12-14,15.530216,0.007239,5,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58833,2019-12-16,15.472803,0.013599,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58834,2019-12-17,15.547543,0.01373,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58836,2019-12-19,15.531463,0.013702,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58846,2019-12-29,15.481652,0.013614,1,ZZ Ceti,2019
GaiaDR3_3446909137068558464,58849,2020-01-01,15.496641,0.01364,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58855,2020-01-07,15.501123,0.013648,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58860,2020-01-12,15.548326,0.013732,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58863,2020-01-15,15.50691,0.013658,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58864,2020-01-16,15.515842,0.013674,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58867,2020-01-19,15.543555,0.009704,2,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58871,2020-01-23,15.521776,0.013684,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58872,2020-01-24,15.497802,0.013642,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58873,2020-01-25,15.547228,0.01373,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58874,2020-01-26,15.523188,0.013687,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58876,2020-01-28,15.525783,0.013692,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58877,2020-01-29,15.50997,0.013664,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58878,2020-01-30,15.568915,0.013769,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58880,2020-02-01,15.521556,0.013684,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58886,2020-02-07,15.517176,0.009671,2,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58887,2020-02-08,15.542262,0.013721,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58890,2020-02-11,15.556734,0.013747,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58893,2020-02-14,15.54744,0.01373,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58896,2020-02-17,15.515926,0.013674,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58899,2020-02-20,15.529664,0.009686,2,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58903,2020-02-24,15.490078,0.013629,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58906,2020-02-27,15.509502,0.013663,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58909,2020-03-01,15.526168,0.013692,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58913,2020-03-05,15.50668,0.013658,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58917,2020-03-09,15.556632,0.013747,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,58941,2020-04-02,15.503723,0.013653,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59064,2020-08-03,15.573882,0.013778,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59081,2020-08-20,15.56201,0.013757,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59084,2020-08-23,15.535127,0.013708,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59088,2020-08-27,15.53392,0.013706,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59092,2020-08-31,15.522153,0.013685,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59093,2020-09-01,15.540167,0.013717,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59096,2020-09-04,15.569736,0.013771,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59097,2020-09-05,15.539956,0.013717,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59099,2020-09-07,15.54959,0.013734,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59107,2020-09-15,15.534071,0.013706,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59108,2020-09-16,15.536994,0.010557,2,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59110,2020-09-18,15.538083,0.013713,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59111,2020-09-19,15.528889,0.013697,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59112,2020-09-20,15.501577,0.013649,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59113,2020-09-21,15.549085,0.013733,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59114,2020-09-22,15.531868,0.013702,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59120,2020-09-28,15.562403,0.028588,2,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59121,2020-09-29,15.563254,0.013759,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59122,2020-09-30,15.554309,0.013743,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59123,2020-10-01,15.529088,0.013697,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59125,2020-10-03,15.54997,0.013735,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59131,2020-10-09,15.519196,0.01368,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59134,2020-10-12,15.531399,0.013702,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59136,2020-10-14,15.546602,0.013729,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59139,2020-10-17,15.492839,0.013634,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59141,2020-10-19,15.518503,0.013679,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59143,2020-10-21,15.522296,0.013685,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59145,2020-10-23,15.514241,0.013671,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59149,2020-10-27,15.546585,0.013729,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59151,2020-10-29,15.502833,0.013651,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59153,2020-10-31,15.511013,0.013665,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59155,2020-11-02,15.527194,0.013694,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59164,2020-11-11,15.514251,0.013671,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59166,2020-11-13,15.545154,0.013726,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59168,2020-11-15,15.511545,0.013666,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59170,2020-11-17,15.559651,0.013752,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59172,2020-11-19,15.526291,0.013692,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59177,2020-11-24,15.538564,0.013714,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59179,2020-11-26,15.486237,0.013622,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59181,2020-11-28,15.532098,0.013703,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59188,2020-12-05,15.540452,0.013718,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59193,2020-12-10,15.52515,0.01369,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59198,2020-12-15,15.541933,0.01372,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59200,2020-12-17,15.540608,0.013718,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59203,2020-12-20,15.535882,0.01371,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59205,2020-12-22,15.555949,0.013746,1,ZZ Ceti,2020
GaiaDR3_3446909137068558464,59215,2021-01-01,15.529979,0.013699,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59219,2021-01-05,15.525004,0.01369,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59221,2021-01-07,15.533052,0.013704,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59223,2021-01-09,15.549132,0.013733,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59225,2021-01-11,15.482797,0.013616,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59227,2021-01-13,15.501942,0.01365,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59229,2021-01-15,15.551025,0.013737,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59231,2021-01-17,15.501759,0.013649,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59233,2021-01-19,15.539367,0.013716,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59251,2021-02-06,15.52477,0.01369,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59253,2021-02-08,15.494423,0.013636,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59255,2021-02-10,15.521882,0.013685,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59257,2021-02-12,15.520229,0.013682,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59260,2021-02-15,15.548241,0.013732,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59263,2021-02-18,15.528072,0.013696,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59268,2021-02-23,15.521319,0.013684,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59270,2021-02-25,15.529845,0.013699,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59272,2021-02-27,15.522013,0.013685,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59276,2021-03-03,15.50166,0.013649,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59280,2021-03-07,15.516459,0.023809,2,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59290,2021-03-17,15.532954,0.013704,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59292,2021-03-19,15.495097,0.013638,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59301,2021-03-28,15.520475,0.013682,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59303,2021-03-30,15.536381,0.01371,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59306,2021-04-02,15.561568,0.013756,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59308,2021-04-04,15.498061,0.013643,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59310,2021-04-06,15.521541,0.013684,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59313,2021-04-09,15.511776,0.013667,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59317,2021-04-13,15.499692,0.013646,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59446,2021-08-20,15.494962,0.013637,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59449,2021-08-23,15.548626,0.013732,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59454,2021-08-28,15.52623,0.013692,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59459,2021-09-02,15.5064,0.013657,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59461,2021-09-04,15.525862,0.013692,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59463,2021-09-06,15.528315,0.013696,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59465,2021-09-08,15.508287,0.013661,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59466,2021-09-09,15.511804,0.013667,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59467,2021-09-10,15.522074,0.013685,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59468,2021-09-11,15.552181,0.013739,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59469,2021-09-12,15.526948,0.013694,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59470,2021-09-13,15.540793,0.013718,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59471,2021-09-14,15.515827,0.013674,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59472,2021-09-15,15.542656,0.013722,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59473,2021-09-16,15.514054,0.013671,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59474,2021-09-17,15.545091,0.013726,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59475,2021-09-18,15.543825,0.013724,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59476,2021-09-19,15.552348,0.013739,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59477,2021-09-20,15.543078,0.013722,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59478,2021-09-21,15.542979,0.013722,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59479,2021-09-22,15.553277,0.013741,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59480,2021-09-23,15.558595,0.01375,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59487,2021-09-30,15.516402,0.013675,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59489,2021-10-02,15.527316,0.013694,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59496,2021-10-09,15.519336,0.01368,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59502,2021-10-15,15.513877,0.01367,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59504,2021-10-17,15.540973,0.013719,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59517,2021-10-30,15.548658,0.013732,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59521,2021-11-03,15.533233,0.013705,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59523,2021-11-05,15.511402,0.013666,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59525,2021-11-07,15.513263,0.013669,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59530,2021-11-12,15.518381,0.013678,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59532,2021-11-14,15.534737,0.013707,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59537,2021-11-19,15.546789,0.013729,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59542,2021-11-24,15.539588,0.013716,1,ZZ Ceti,2021
GaiaDR3_3446909137068558464,59623,2022-02-13,15.562752,0.013758,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59625,2022-02-15,15.518006,0.013678,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59628,2022-02-18,15.54166,0.01372,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59630,2022-02-20,15.510206,0.013664,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59636,2022-02-26,15.524678,0.01369,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59640,2022-03-02,15.491858,0.013632,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59674,2022-04-05,15.533846,0.013706,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59678,2022-04-09,15.527396,0.013694,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59682,2022-04-13,15.522077,0.013685,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59685,2022-04-16,15.529575,0.013698,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59687,2022-04-18,15.526713,0.013693,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59823,2022-09-01,15.530089,0.013699,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59825,2022-09-03,15.52585,0.013692,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59827,2022-09-05,15.557116,0.013748,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59841,2022-09-19,15.515444,0.009668,2,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59844,2022-09-22,15.534284,0.013707,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59847,2022-09-25,15.504221,0.013654,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59849,2022-09-27,15.534942,0.013708,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59851,2022-09-29,15.512986,0.013669,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59854,2022-10-02,15.550591,0.013736,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59857,2022-10-05,15.517929,0.013678,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59859,2022-10-07,15.530313,0.0137,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59861,2022-10-09,15.501311,0.011015,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59862,2022-10-10,15.508004,0.008727,2,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59864,2022-10-12,15.542145,0.013721,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59871,2022-10-19,15.5403,0.013717,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59878,2022-10-26,15.483872,0.013618,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59880,2022-10-28,15.540278,0.013717,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59881,2022-10-29,15.542311,0.011082,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59887,2022-11-04,15.51341,0.01367,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59889,2022-11-06,15.518963,0.013679,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59896,2022-11-13,15.537667,0.013713,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59898,2022-11-15,15.548019,0.013731,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59900,2022-11-17,15.537199,0.013712,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59902,2022-11-19,15.550157,0.013735,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59904,2022-11-21,15.478138,0.013608,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59906,2022-11-23,15.537631,0.013713,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59909,2022-11-26,15.484823,0.01362,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59913,2022-11-30,15.496802,0.013641,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59923,2022-12-10,15.506252,0.013657,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59928,2022-12-15,15.490831,0.01363,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59934,2022-12-21,15.523891,0.013688,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59935,2022-12-22,15.547328,0.01109,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59936,2022-12-23,15.494329,0.013636,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59940,2022-12-27,15.515865,0.013674,1,ZZ Ceti,2022
GaiaDR3_3446909137068558464,59956,2023-01-12,15.518818,0.013679,1,ZZ Ceti,2023
GaiaDR3_3446909137068558464,59967,2023-01-23,15.517178,0.013676,1,ZZ Ceti,2023
